B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
10394,9552,8552,8285,9680,10382,9698,1,199629087.22591877,-19.31475746022074,1.7551810625587357e+17,-0.0001363398920030857,8552.0,199666623.41424495,-1.997083352768188e+27,-22.469924340596915
10434,9618,8630,8351,9826,10906,9904,1,212016782.28666708,-31.271187844341846,2.8595793504610515e+17,-0.0001370580251904571,8630.0,212056263.40868935,-3.4682251325657343e+27,-35.64265593661838
10409,9571,8533,8241,9539,10286,9540,1,196528043.19616163,-12.258215477292454,1.090435022600499e+17,-0.00013786726159124317,8533.0,196565459.42153898,-1.6282291144148917e+27,-14.540633653960963
10375,9509,8480,8213,9869,10400,9632,1,201494640.76117283,-85.93792544719332,7.626561778691434e+17,-0.00013469233440662804,8480.0,201531199.40763468,-2.1364450761619655e+27,-100.86122377582173
10318,9500,8467,8185,9805,10555,9554,1,203727021.44595924,-59.17223330908207,5.021803745097446e+17,-0.00014079876987274908,8467.0,203764274.4072661,-2.5081251499031337e+27,-69.55528242134382
10368,9532,8466,8163,9264,9899,9403,1,186024927.4697569,-7.535002621504825,6.6768878455787816e+16,-0.00013453114589478707,8466.0,186061603.43230915,-7.45619389359349e+26,-9.054925312161926
10347,9516,8523,8259,10688,11283,9863,1,227924533.46199575,8.072823255618069,-6.894178528952088e+16,-0.00014055051128395316,8523.0,227961731.37303162,-5.296735983260496e+27,9.191147462763801
10373,9537,8529,8339,10561,10963,9748,1,220297993.70657775,9.53401969940302,-8.31110913236963e+16,-0.00014843002191134612,8529.0,220334373.3793343,-4.0996562027305923e+27,11.115678215366788
10345,9514,8520,8284,10624,10930,9665,1,220072449.84328166,8.269974153877346,-7.01784754328307e+16,-0.0001480615094283891,8520.0,220108339.37540913,-4.012674450819587e+27,9.637052117506798
10378,9545,8578,8441,10776,11615,10081,1,235989903.04879263,7.906745905376073,-7.009830248795931e+16,-0.00014974923442446193,8578.0,236028414.3699182,-6.859370604420313e+27,8.925135023702543
10277,9432,8516,8294,10865,11400,9628,1,231349322.88307822,6.155314888692085,-4.8686594000425256e+16,-0.00016118627505536253,8516.0,231385799.3617378,-5.973273455362978e+27,7.103911062620942
10300,9443,8463,8169,10551,11014,9462,1,220178050.4240424,8.628327425571896,-6.807644422102066e+16,-0.00015058358750972008,8463.0,220213915.3768947,-4.2316906647999055e+27,10.15133335315109
10340,9496,8461,8173,9544,10035,9308,1,191030519.72307137,-14.18336708837572,1.2055511642507074e+17,-0.00014338226779124464,8461.0,191066399.41916794,-1.1428750757519643e+27,-17.142842972547026
10297,9479,8532,8332,11356,11626,9696,1,242191905.06841078,4.311382701567528,-3.4299918349328908e+16,-0.00016374087828966368,8532.0,242227709.34474665,-7.155049195012937e+27,4.978277558504184
10291,9406,8301,7878,8871,9682,9450,1,176920838.5335118,-5.178932916907326,4.544434836468155e+16,-0.00011177543350134626,8301.0,176957913.4486253,-4.8310759593238665e+26,-6.101727542439759
10307,9462,8357,7986,9066,10437,10083,1,193336151.20422354,-7.105409954087085,6.684486308732402e+16,-0.00010604023433716181,8357.0,193376735.44003114,-2.0761255053385072e+27,-7.899297101378591
10345,9486,8324,7965,8807,10349,10340,1,189272407.08550313,-5.207465697467403,5.254794866120565e+16,-9.632661723880689e-05,8324.0,189314256.4541858,-1.7846129051134304e+27,-5.71122083666015
10333,9485,8380,8025,9169,10599,10447,1,197672212.38620213,-8.060854775120116,8.091328704997768e+16,-9.88307213568368e-05,8380.0,197713745.43663496,-2.55910475606702e+27,-8.684414865951855
10357,9496,8434,8158,9182,10224,10366,1,190923921.79760203,-7.445503521663258,7.73914427153024e+16,-0.00010359493493888401,8434.0,190963871.4357974,-1.655481437841548e+27,-8.130466549388533
10317,9464,8297,7891,8570,9659,9913,1,174151150.66404313,-3.8564362793914633,3.782729515610278e+16,-9.777771449935392e-05,8297.0,174190405.4634704,-3.4236642061601716e+26,-4.380704680733809
10308,9461,8340,7943,8713,9811,10026,1,178265570.46110687,-4.4552277701404055,4.396243284970528e+16,-9.894900901765077e-05,8340.0,178305113.45552462,-6.552343448419263e+26,-4.977020080637477
10336,9438,8271,7843,8435,9307,9548,1,166306417.85201973,-3.281211275850564,3.0937425130718452e+16,-0.00010111413632123236,8271.0,166344010.47083753,2.065086872716242e+26,-3.8684655444689584
10397,9516,8368,7954,8486,9338,9594,1,168064833.4101263,-3.238856624648684,3.1411984638460932e+16,-0.00010412383698015178,8368.0,168102675.46955204,2.95304706201498e+26,-3.816928233051283
10375,9508,8366,8035,8700,9517,9650,1,173247793.944246,-3.9460548975363112,3.814156797093419e+16,-0.00011056015787323063,8366.0,173285535.45921785,-1.6028838973114628e+25,-4.652705550772066
10314,9448,8298,7859,8585,9280,9511,1,167309364.90488267,-3.6272990349361973,3.38862859213687e+16,-0.00010340480476722958,8298.0,167346239.46249673,2.7094690439132674e+26,-4.269591139758026
10363,9502,8395,7995,8518,9325,9651,1,167998657.56923044,-3.3560751825119106,3.2767249261454932e+16,-0.0001056592256607152,8395.0,168036499.46549425,2.998480070622201e+26,-3.9062571618164004
10532,9725,8630,8311,9121,9925,10069,1,187007478.7510617,-5.122777997623198,5.459796664165607e+16,-0.00011206496413313847,8630.0,187046549.44363403,-4.4979649926238694e+26,-5.838844455010035
10336,9491,8372,8028,9007,9885,9938,1,182814273.03461152,-5.757651112162984,5.621493803369326e+16,-0.00010621449821616802,8372.0,182852729.4438465,-7.843080473960256e+26,-6.541056061685199
10363,9513,8357,7943,8411,9463,9484,1,169576303.7795651,-3.2171118257407514,2.988066945292731e+16,-0.00010973144011581762,8357.0,169614811.47137213,8.186225028443364e+25,-3.826477500011795
10483,9637,8623,8320,9024,9957,10121,1,185767973.47858012,-5.060863274570169,5.3405168225732984e+16,-0.00011277137963110702,8623.0,185807576.44453266,-7.162908031604212e+26,-5.672811324662202
10412,9562,8455,8181,9138,10677,10489,1,199617638.1724977,-7.100651204598691,7.367229959219595e+16,-0.00010425268634722138,8455.0,199659899.44050452,-2.682245695285722e+27,-7.741134927057444
10356,9501,8387,8063,8980,10468,10370,1,193417372.2884015,-6.173509434790165,6.241775141730667e+16,-0.00010101374583024772,8387.0,193459107.44567135,-2.1371497244503568e+27,-6.744298776418061
10367,9517,8453,8100,8953,10693,10774,1,197455939.04185784,-6.179107193779512,6.606424261732946e+16,-9.382739606187037e-05,8453.0,197499709.44549277,-2.793836897375539e+27,-6.444283542698947
10415,9596,8612,8330,9359,11046,10808,1,209333135.51086977,-9.879654287829492,1.055545460463431e+17,-0.00010573966096498176,8612.0,209376929.42692548,-4.0286157065110263e+27,-10.294073464151003
10330,9482,8417,8120,9156,10790,10784,1,201060902.94485506,-8.248213390807122,8.713096267420445e+16,-9.673723500933063e-05,8417.0,201104019.4358184,-3.2236990263862356e+27,-8.61987590064844
10376,9522,8415,8119,9032,10388,10540,1,192697362.64968613,-6.266126001696728,6.65608428821658e+16,-9.801019372128733e-05,8415.0,192738951.44387996,-1.972654209607441e+27,-6.761573725786326
10383,9525,8463,8191,9227,11049,11038,1,207146405.75194842,-8.872819423074866,9.759793422024293e+16,-9.468352157136837e-05,8463.0,207190847.43468928,-4.0542748140126223e+27,-9.123289199622382
10351,9496,8436,8157,9196,11457,11216,1,214107691.75062883,-9.563780982225738,1.0370010305300806e+17,-9.341608072484452e-05,8436.0,214154243.43482736,-5.418189734582145e+27,-9.641024737544239
10321,9490,8410,8100,9097,11035,10789,1,205063130.25026393,-8.017038435686235,8.26958399124904e+16,-9.815337616603173e-05,8410.0,205107544.4380745,-3.846182341692879e+27,-8.369458666001574
10331,9485,8431,8160,9162,11277,11132,1,210236402.11687934,-9.054144542694727,9.784177265439192e+16,-9.451167117870437e-05,8431.0,210282218.4352082,-4.812985172591973e+27,-9.180846468361619
10324,9471,8365,8042,9033,11112,10946,1,205571240.51307634,-7.630706683751283,8.022278848914787e+16,-9.256388860438842e-05,8365.0,205616447.44215778,-4.065397740993913e+27,-7.86888720821963
10359,9506,8449,8130,9024,11146,10831,1,206490011.77292714,-7.291544422194753,7.565540795728477e+16,-9.816978039016016e-05,8449.0,206535379.44210738,-4.1437187222691854e+27,-7.581102990325235
10371,9518,8418,8068,8935,10292,10042,1,189877608.00283498,-5.6120048343869895,5.422185623945665e+16,-0.00010821817323552049,8418.0,189918275.44755185,-1.6273239053006463e+27,-6.310740701641599
10359,9528,8470,8216,9385,10863,10510,1,205409947.1580505,-11.11039688147491,1.1243043904153704e+17,-0.00010901689507462398,8470.0,205451918.42668167,-3.416295447812021e+27,-11.987435270045356
10319,9438,8345,7995,9041,10634,10360,1,196463766.92115578,-7.226054505137198,7.057718299134505e+16,-0.00010038222665123901,8345.0,196505685.441896,-2.6560358658982037e+27,-7.836403247583562
10314,9482,8383,8075,9196,10640,10413,1,198692377.7738843,-8.557422828837,8.510649165297298e+16,-0.00010348079989366834,8383.0,198733919.4343573,-2.6969710124458954e+27,-9.273654652406321
10431,9581,8500,8180,8990,11113,11324,1,206332904.2553046,-6.460160655172134,7.511264685761832e+16,-8.710370810031544e-05,8500.0,206379522.44646263,-4.0826705785825366e+27,-6.4819772409785115
10426,9589,8524,8175,8954,11428,11369,1,211861074.19096643,-6.596477201102033,7.493486990434414e+16,-8.83385098907219e-05,8524.0,211909403.4470458,-5.047592265906464e+27,-6.555903564987684
10378,9534,8372,8013,8708,10598,10913,1,193284004.32821867,-4.859760725869528,5.3964343213584344e+16,-8.656673434819918e-05,8372.0,193328715.45907927,-2.381896369400449e+27,-5.063600217648551
10417,9582,8477,8155,8976,11231,11183,1,208378041.12969851,-6.554276196763277,7.333490722141318e+16,-9.048023008265361e-05,8477.0,208424897.44701955,-4.3427234206744894e+27,-6.667679466199439
10444,9599,8495,8161,8934,11028,11196,1,204335642.30363622,-5.951947191633042,6.836906392279728e+16,-8.805543130294949e-05,8495.0,204381923.44980952,-3.6914353776762817e+27,-6.05401797909409
10414,9554,8484,8216,9025,11124,11270,1,206626498.4989911,-6.858426995684638,7.88618001390481e+16,-9.037061690815498e-05,8484.0,206672795.44434917,-4.2054498357812016e+27,-6.934976643393484
10482,9636,8528,8247,9115,11218,11255,1,210302356.35488817,-7.022847018585401,8.151034671118429e+16,-9.105529898972046e-05,8528.0,210348717.4435777,-4.3744817440420673e+27,-7.173106359429424
10428,9575,8476,8164,9021,11297,11319,1,210031866.43756753,-6.9106829181408145,7.894387267835938e+16,-8.824700073560388e-05,8476.0,210079011.44569007,-4.653387371362352e+27,-6.956201004071833
10385,9570,8438,8112,8993,11467,11308,1,212813952.52423522,-7.104580302040996,7.898104367177474e+16,-8.89763797601155e-05,8438.0,212861920.44569662,-5.100821567757694e+27,-7.1461957281663295
10480,9691,8657,8419,9365,11565,11466,1,220335188.1333414,-9.652243697113008,1.1391719951385123e+17,-9.624280101833169e-05,8657.0,220382639.42964834,-5.916742679030777e+27,-9.631183382182464
10439,9593,8490,8189,9087,11711,11539,1,218712411.2649581,-7.807760441874593,8.9884377476737e+16,-8.772270453864724e-05,8490.0,218761479.44325,-6.145150840166125e+27,-7.728843732048232
10435,9600,8496,8177,8944,11258,11263,1,208720985.40676403,-6.2811129064865545,7.152441554490935e+16,-8.941366721049251e-05,8496.0,208768351.44889277,-4.417964055836595e+27,-6.355537550624136
10381,9532,8453,8141,8982,11315,11386,1,209438400.1000557,-7.006433864282771,7.975982041412718e+16,-8.721626065862534e-05,8453.0,209485909.44515282,-4.791382399477458e+27,-6.965982794874317
10449,9641,8655,8439,9674,12447,11698,1,240363906.73158482,-21.663215918751053,2.4507497401628614e+17,-9.960042796643751e-05,8655.0,240413804.41500932,-1.0172063717482709e+28,-21.066686203907334
10447,9604,8523,8212,9112,11387,11452,1,213071603.67586708,-7.494007416025559,8.753806641662726e+16,-8.74971785483765e-05,8523.0,213119091.4417165,-5.055009150622451e+27,-7.452232136244626
10484,9636,8549,8325,9436,11398,11368,1,217336868.0581217,-10.840368790086142,1.2714835573628189e+17,-9.337325422550949e-05,8549.0,217382655.4298734,-5.314403512302365e+27,-11.004083865651792
10328,9474,8362,8065,8906,10762,10779,1,197761509.3427174,-6.25098381344535,6.606014367149594e+16,-9.446588256162931e-05,8362.0,197805559.4478255,-2.999601457646344e+27,-6.571638341793083
10400,9543,8435,8102,8893,10683,10896,1,196907561.19934297,-5.661223686648311,6.2671788039652984e+16,-9.047557978177018e-05,8435.0,196951787.45055512,-2.706617023577657e+27,-5.8986158656529835
10410,9546,8461,8126,9405,10442,10440,1,197846296.19887754,-9.986174095647076,1.0404540112130363e+17,-0.00010007865859360398,8461.0,197886341.42911282,-2.1580344805129796e+27,-10.837667507878114
10405,9593,8603,8348,10566,11452,10792,1,230820687.81088835,11.091723181134205,-1.1403934406121035e+17,-0.00011166915101453297,8603.0,230860867.37894756,-6.264046531064889e+27,11.605011781595257
10343,9521,8435,8179,9095,10972,10922,1,204210212.47755322,-7.641155768561518,8.233967900967456e+16,-9.763460706933067e-05,8435.0,204254751.43883836,-3.7001011176577255e+27,-7.946239107982023
10355,9502,8473,8185,9467,10811,10413,1,205032687.03798154,-13.329827224808614,1.320856288729624e+17,-0.00010942171897079969,8473.0,205073858.42279717,-3.3235115973845845e+27,-14.411457133770739
10371,9571,8624,8458,10495,11521,10260,1,231140649.21290615,12.196348064361628,-1.1272776961958814e+17,-0.0001415495242211026,8624.0,231180385.37873107,-6.364968491087251e+27,13.441576420765468
10413,9570,8476,8185,9024,10624,10706,1,197499563.43242335,-6.195590709307414,6.725085940671473e+16,-9.792520068566174e-05,8476.0,197542655.4447228,-2.544003203986263e+27,-6.595397027921378
10429,9700,8923,9061,11373,12949,11271,1,272830154.58961755,5.950012867209641,-6.245807825505056e+16,-0.00016300360828040966,8923.0,272874276.34004825,-1.6734429482277985e+28,6.068680180462686
10504,9753,8921,8965,10914,12746,11352,1,263376200.9430099,9.746800723332761,-1.0651860021337701e+17,-0.00014354389093861695,8921.0,263421581.3621664,-1.4270643889483515e+28,9.902025877355143
10391,9553,8498,8245,9211,10703,10477,1,200788965.1959873,-7.943548623606863,8.180449669400366e+16,-0.00010887593994945859,8498.0,200831091.43492842,-2.848393649335408e+27,-8.619843951222206
10442,9604,8527,8260,9131,10915,10625,1,204448794.90902245,-7.046283420875697,7.41932576082257e+16,-0.00010573125088133428,8527.0,204492524.44053632,-3.344344557475812e+27,-7.580939443909501
10404,9575,8554,8345,9492,11270,10903,1,214841004.519188,-13.342907529523051,1.426811890809133e+17,-0.00010702840900036967,8554.0,214885089.42253205,-4.905574672365689e+27,-13.937607272933937
10630,9902,8942,8821,10173,11798,11426,1,236799501.93896854,-78.72276485442927,9.627704902491654e+17,-0.00011516612780207158,8942.0,236844849.39840987,-7.541575513298549e+27,-80.0926323048193
10507,9709,8738,8524,9646,11676,11105,1,225943047.35469332,-15.204918132876657,1.6833404112042483e+17,-0.00011080174199785003,8738.0,225988979.4173082,-6.49711102393834e+27,-15.628808342473352
10534,9776,8876,8852,10429,12282,11348,1,248112177.1546787,26.084558445036578,-2.959539832710993e+17,-0.0001288079816374159,8876.0,248157809.38407385,-1.0592299961064105e+28,26.59712338683629
10379,9544,8528,8349,9404,10916,10534,1,206794096.004255,-11.219466996974942,1.1505613868464576e+17,-0.00011612732052447623,8528.0,206836367.42530107,-3.660142714858152e+27,-12.136490986505038
10672,9989,9101,8992,10375,12127,11581,1,246907696.5925978,141.69316185900288,-1.7633080144959217e+18,-0.00012179966099887611,9101.0,246954227.38857022,-9.553543511932418e+27,141.71666573235322
10623,9849,8953,8838,10270,12055,11279,1,242489038.88715723,171.59801982062902,-1.9891355068414272e+18,-0.00012357641698689038,8953.0,242534544.39344588,-8.997696418189772e+27,175.67619706148767
10537,9799,8946,8909,10711,12597,11230,1,258318925.54646054,13.832064844784188,-1.5008701305476906e+17,-0.00014049217725755822,8946.0,258364469.371324,-1.2664083249314387e+28,14.15903142911485
10614,9876,9009,8949,10527,12126,11376,1,247361705.82370096,24.534341157730037,-2.895482714907311e+17,-0.00012888662638044796,9009.0,247406777.38141268,-9.862700684185394e+27,24.93592482979293
10665,9966,9121,9055,10493,12191,11615,1,249369338.81598195,38.95429504392166,-4.854037386533214e+17,-0.00012567918646183492,9121.0,249415668.3827716,-1.0301949195075188e+28,38.81458659528793
10383,9538,8427,8162,9014,10773,10559,1,199817387.20254293,-6.527885100921992,6.75371708465558e+16,-0.0001032848533808758,8427.0,199860695.4447735,-2.943012232864559e+27,-7.061813135770922
10374,9510,8455,8211,9234,10772,10550,1,201868094.62012014,-8.666885146319519,8.930015855469438e+16,-0.0001061948984397313,8455.0,201910367.43403327,-3.138665499129703e+27,-9.337562255578444
10646,9824,8780,8627,10166,11379,10890,1,227424081.84707335,-104.53733699330179,1.194161196308673e+18,-0.00011632863771142798,8780.0,227466209.40413246,-5.374787840682923e+27,-112.54083223155072
10466,9650,8595,8376,9395,11273,10769,1,214649863.66943365,-9.983241207329256,1.0609529675807667e+17,-0.00011066245976060321,8595.0,214694284.42923978,-4.632961515231243e+27,-10.64353495374376
10534,9733,8784,8675,10329,11782,11068,1,236327166.3519883,33.36613992138666,-3.704765722972377e+17,-0.00012156216393906793,8784.0,236370483.3906144,-7.672027909040419e+27,34.78524483485518
10618,9864,8884,8839,10403,11609,11024,1,235236956.8970778,38.65903478344207,-4.48003919080927e+17,-0.00012959702552541385,8884.0,235279602.3903827,-6.744406018404091e+27,41.144993187413895
10871,10138,9248,9123,10300,11225,10997,1,229374047.76993424,-30.584305013281522,3.899075063163523e+17,-0.0001349064555140749,9248.0,229416549.3992756,-4.408384677846256e+27,-32.727951535349206
10540,9747,8778,8658,10315,11539,10811,1,231453435.5095263,36.3252214607439,-3.934948435352009e+17,-0.0001268884672921367,8778.0,231495417.3918098,-6.384050939955666e+27,38.831126606344455
10391,9540,8476,8256,9222,10903,10627,1,204518998.84883782,-8.440935766788927,8.798154922034771e+16,-0.00010730261186498664,8476.0,204562085.4350513,-3.4887885352839415e+27,-9.073182966635258
10375,9503,8449,8239,9285,11055,10803,1,207657706.44729936,-9.871063284817838,1.0423647879125957e+17,-0.00010346790864215985,8449.0,207701339.4321177,-4.1013840789690944e+27,-10.424516124770852
10683,9907,8961,8868,10483,11586,10875,1,236196455.4587856,33.092336833897846,-3.7833873139940243e+17,-0.00013387485227438518,8961.0,236238539.3888911,-6.554627069392907e+27,35.594646356206326
10742,9971,9158,9162,10850,12386,11594,1,257843496.56745407,14.455310594579284,-1.8056689466080192e+17,-0.0001329503245341337,9158.0,257888905.37252134,-1.210089590926715e+28,14.584691918208492
10582,9799,8912,8779,10268,11655,11095,1,233837375.08653712,78.13032397002522,-8.931787886932627e+17,-0.00012354029812216273,8912.0,233880884.39209175,-7.087050000040046e+27,80.80438358277878
10681,9982,9084,8956,10511,12185,11492,1,249661318.4289885,38.43525891703178,-4.6830008719978554e+17,-0.00012270697400263903,9084.0,249707204.38433,-9.899251138026581e+27,38.742340266621675
10544,9783,8878,8751,10204,11373,10776,1,227270092.33707488,133.40576583180334,-1.462239875670988e+18,-0.00013251711400769976,8878.0,227312150.39337385,-5.654227823765859e+27,141.9407013320961
10451,9662,8766,8578,10048,11432,10647,1,225282391.00481895,-8566.309930786269,8.78963031981209e+19,-0.00012919234788529997,8766.0,225324719.3967929,-5.859735677103333e+27,-9086.24559376302
10683,9948,9029,8919,10513,11968,11323,1,244832743.60647634,33.71585808818851,-4.055293642659203e+17,-0.00012417970594521069,9029.0,244877247.38587207,-8.666537330402561e+27,34.65274341885343
10811,10056,9098,8908,9951,10700,10356,1,214034572.07003862,-11.812811236444675,1.3652977560124182e+17,-0.0001424759896922077,9098.0,214074899.413554,-2.122692823383676e+27,-13.369882417852862
10462,9626,8633,8445,9543,11202,10824,1,214687526.5037741,-13.020793337710769,1.4067639883378538e+17,-0.0001121605820526204,8633.0,214731137.42159757,-4.66479540340317e+27,-13.755677853374925
10337,9503,8476,8313,9530,11268,10863,1,214420243.19282997,-17.132928936431657,1.7906596504479798e+17,-0.00010907000041436967,8476.0,214463843.41914088,-5.027102551725228e+27,-17.96098710260713
10663,9856,8871,8697,9717,10613,10257,1,207688116.8385774,-10.553035939251428,1.1516066626778118e+17,-0.0001356195022762188,8871.0,207728248.42011017,-2.2239033811513747e+27,-11.971033852440305
10443,9689,8794,8629,10349,11715,10869,1,234702467.9904182,23.186775126226205,-2.428517703365871e+17,-0.0001279768697174019,8794.0,234745169.3838386,-7.380439312745987e+27,24.121806867051234
10530,9762,8846,8757,10127,11543,10920,1,229535518.3937562,-560.5295738587074,6.210655398685184e+18,-0.00013014151005695532,8846.0,229578726.39645064,-6.427641075753178e+27,-590.9112513683617
10636,9838,8924,8833,10102,11635,11155,1,231957623.7838152,-52.34276831879368,6.172355289189871e+17,-0.00012301864739793842,8924.0,232001899.40157098,-6.816241019961577e+27,-54.49796320116616
10686,9956,9014,8943,10337,11766,11202,1,238723207.10544088,298.5499587938064,-3.5940187204062674e+18,-0.00012845116617743595,9014.0,238767437.39335355,-7.403931822977574e+27,312.2476372141893
10707,9972,9081,8972,10255,11604,11138,1,234670118.0628903,-83.8953083703197,1.0141075629507214e+18,-0.0001296697957240353,9081.0,234714107.39571938,-6.572202771747486e+27,-87.57478322945988
10678,9907,9025,8914,10538,11736,10869,1,239899971.07496458,26.175381921826368,-2.942906244463144e+17,-0.00013919858705290105,9025.0,239942519.38443,-7.398836722792082e+27,27.90602776299748
10484,9644,8670,8553,9798,11586,10967,1,225210698.8041678,-26.288140971275098,2.8576240628668938e+17,-0.00011740886733937393,8670.0,225255011.41154993,-6.380363380300364e+27,-27.60800620155253
10637,9828,8818,8660,9696,10362,10061,1,202268910.23146394,-10.199673875383187,1.0901627176331306e+17,-0.00013995541156351044,8818.0,202307687.42094284,-1.4776974778149462e+27,-11.822887552311839
10634,9848,8821,8607,9510,10271,9837,1,198787200.0475322,-7.386457951203682,7.581441243307235e+16,-0.00014476698191670672,8821.0,198826017.42834654,-1.0974203264357141e+27,-8.718860496431788
10371,9562,8637,8569,10060,11557,10927,1,226728515.53442308,65.6054140993867,-6.921174294656689e+17,-0.00012403754611557953,8637.0,226771453.39510491,-6.723416562969687e+27,68.4298484816494
10858,10140,9268,9128,10319,10673,9966,1,218320405.23609093,-31.4850221479001,3.454316627102921e+17,-0.00019013705522221607,9268.0,218358906.39721653,-1.873636928744434e+27,-37.004270766468885
10902,10130,9185,8975,10072,10374,9699,1,209537951.75661495,-11.969489537778323,1.2797132919629203e+17,-0.00017919149618463717,9185.0,209575547.4116941,-7.588771306686578e+26,-14.527495594738356
10860,10112,9197,9084,10260,10516,9840,1,214194226.0123868,-24.313908855218994,2.6400642638260352e+17,-0.00019145288015140217,9197.0,214231951.40158102,-1.3486482398845383e+27,-29.167845992545825
10802,10048,9188,9082,10338,10706,9921,1,218214296.0074791,-68.8776387409471,7.345931744006516e+17,-0.00019264603939165954,9188.0,218252515.39509374,-2.2729977384776672e+27,-81.13042470013383
10890,10146,9241,9072,10166,10386,9904,1,210922608.96535847,-15.104147645938172,1.6878314846298214e+17,-0.0001787978664391689,9241.0,210960431.40580162,-7.904139019729531e+26,-17.92670500495457
10778,10016,9111,8972,10381,10531,9675,1,214763982.82225233,-592.2074972115879,6.039652300428614e+18,-0.00019507605106889504,9111.0,214800806.3942567,-1.6677100389027743e+27,-715.0314610493523
10719,9987,9065,8864,10141,10417,9497,1,209636462.90897343,-25.773099867966053,2.509088013568991e+17,-0.00019578537074660735,9065.0,209673375.40147236,-1.2811437351427764e+27,-31.395872772350987
10823,10031,9125,8983,10112,10545,9780,1,212369904.3247928,-17.615829695287907,1.850912346045645e+17,-0.0001841783809498897,9125.0,212407934.40685436,-1.6352407545352818e+27,-21.121944736952724
10841,10111,9190,9059,10206,10408,9720,1,211422002.06192055,-19.87503939981944,2.1161531098343795e+17,-0.0001975203650946381,9190.0,211459335.40283737,-9.58036249856776e+26,-24.06745064253285
10809,10056,9204,9076,10350,10495,9795,1,214123739.25325897,-70.03781573658988,7.426698929621632e+17,-0.0001978155809802769,9204.0,214160969.39458567,-1.4717557092570245e+27,-83.34963159472261
10606,9824,8866,8714,10696,10757,9308,1,220698344.3027363,11.333202521370058,-9.931123238739014e+16,-0.00020591124476730492,8866.0,220733639.37883604,-2.8578690576767025e+27,14.084232000086685
10719,9924,8991,8832,10215,10348,9378,1,208362443.53147453,-52.777108612650224,5.032643506997183e+17,-0.00020040982845869777,8991.0,208398371.4004048,-1.2312859160495103e+27,-65.50191643023237
10705,9911,9000,8799,9906,10052,9279,1,199164657.63420093,-12.68166961726513,1.2087202871583965e+17,-0.00019872477416134698,9000.0,199200483.4113455,-3.7682651515279426e+26,-15.78116189603538
10586,9758,8839,8751,10482,10908,9310,1,220741544.12475917,18.10068005789912,-1.558630477856677e+17,-0.00021808374903180223,8839.0,220777919.38614917,-3.48801904425173e+27,22.510986286205238
10464,9663,8725,8707,11438,11267,9445,1,237710501.93168756,4.272604583848897,-3.5726276463024416e+16,-0.00021780330914507483,8725.0,237744966.34665278,-5.573709130831057e+27,5.231440694245211
10487,9642,8759,8614,11589,11329,9311,1,240492037.15015963,3.8674511334398245,-3.0911333769495468e+16,-0.0002103153882725872,8759.0,240525998.34134609,-5.854038872908545e+27,4.721786951324572
10653,9856,8911,8692,10385,10325,9288,1,208953395.6492574,37.37948582749397,-3.4156981929339846e+17,-0.00019035852656322044,8911.0,208988324.39213628,-1.3283924287543947e+27,46.35513093991994
10579,9813,8865,8668,10685,10380,9112,1,212735463.6038875,10.403526837692656,-8.95572579485005e+16,-0.0002112474554973373,8865.0,212769239.37761372,-1.626005988614737e+27,13.09861046815382
10388,9633,8751,8657,11406,11583,9452,1,243659077.83895615,4.468264535773633,-3.5475851471747084e+16,-0.00022042430401863342,8751.0,243694736.3418887,-6.917330385461619e+27,5.351622640000961
10444,9585,8701,8547,11086,10983,9002,1,226995859.33701423,5.292595645399664,-4.017185861313841e+16,-0.0002265000650586968,8701.0,227029592.3584726,-4.2074879595715646e+27,6.653907387889605
9989,8942,8139,6999,18305,10458,6957,0,284932569.44833416,0.4450594980286928,-1603543317518850.5,-0.00017177196976388265,8139.0,284949125.1350631,-4.862632182419503e+27,0.6123907493542167
9960,8945,8070,6959,16816,10092,6852,0,259962774.27224818,0.5258670846468284,-1901315846400136.2,-0.00017097072315202228,8070.0,259980011.1722661,-3.0240875014939877e+27,0.7418264617024772
10004,8940,8117,7007,17061,10215,6895,0,265582962.29558325,0.5175049876793573,-1887435210847519.0,-0.00017250361115047732,8117.0,265600214.1674734,-3.553566944060695e+27,0.7240937230238089
9990,8962,8242,7047,18856,10682,7051,0,297135249.7619549,0.4289528790146239,-1547602078032283.5,-0.00017363371192156144,8242.0,297151875.1171198,-6.127756667149743e+27,0.572561123957373
9978,8986,8175,7050,18378,10582,7041,0,289548992.7640053,0.4513834849684324,-1655114165680205.8,-0.00017568271525080745,8175.0,289565847.1304533,-5.347505947114188e+27,0.6149241249021463
9985,8966,8125,7007,16846,10283,6910,0,265407142.385218,0.5443403839125182,-1977789156266832.8,-0.00017410777511586565,8125.0,265424795.17089105,-3.6394168432164345e+27,0.7595388791123413
9975,8985,8157,7022,18751,10600,6999,0,293985109.0287516,0.4289125901992859,-1548271395831309.8,-0.00017551394499791935,8157.0,294001599.122477,-5.513321292234015e+27,0.5881130192736534
9999,8955,8113,7030,17742,10577,7020,0,282356848.82538277,0.4967094744394116,-1821499573403690.5,-0.00017365331055692483,8113.0,282374168.1505365,-5.064938187348211e+27,0.6862784317177346
