B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2
10590,9772,9195,9024,16106,16460,11158,0,1.1308130740593502e-09,9369.240359042553
10631,9861,9222,8991,16353,16108,10847,0,1.1234635616387282e-09,9458.934934934934
10697,9942,9349,9306,16689,16720,11454,0,1.046528142683281e-09,9392.198689017838
10543,9724,9115,8905,15914,16294,11238,0,1.1457924436315145e-09,9329.952274003368
10578,9788,9113,8962,15646,16472,11325,0,1.1805993943497088e-09,9266.544186565498
10590,9766,9115,8951,15982,16098,11063,0,1.1546145217192995e-09,9282.004803932521
10644,9843,9185,9046,15991,16025,11033,0,1.1637775452482454e-09,9326.1358611541
10667,9892,9305,9205,16194,16498,11451,0,1.1081742528153134e-09,9406.086366105377
10718,10005,9420,9453,16277,17488,12093,0,1.0576771806721521e-09,9387.115201523326
10440,9571,8786,8357,16070,13451,9442,0,1.2803845398386583e-09,9237.02237645088
10445,9565,8859,8460,15907,14009,9789,0,1.2696967062959275e-09,9276.818085106383
10576,9761,9170,9001,15931,16538,11455,0,1.131170273577846e-09,9342.17309187868
10627,9818,9212,9123,15732,17457,11980,0,1.1227138909332164e-09,9301.868245094814
10677,9883,9328,9301,15955,17277,12099,0,1.0940483172104704e-09,9355.078378668959
10666,9895,9348,9272,16128,17227,11973,0,1.078655832935164e-09,9424.622950819672
10744,9981,9454,9513,16558,17821,12286,0,1.0125833052255099e-09,9395.365920319564
10699,9930,9359,9306,16376,17187,11925,0,1.052181387427043e-09,9412.301848269934
10714,9945,9366,9424,16125,17203,12073,0,1.0787948590441453e-09,9308.356960950765
10645,9859,9324,9317,16044,17968,12376,0,1.0597961897742088e-09,9331.005259203606
10605,9775,9210,9131,15844,17163,11947,0,1.1104171519124605e-09,9289.683495783594
10520,9685,9092,8886,16199,15620,10794,0,1.1428555787949747e-09,9302.775602070673
10706,9945,9420,9495,16491,17601,12143,0,1.0281480895496576e-09,9345.59241706161
10589,9783,9124,8883,16035,16317,11160,0,1.1354151939816985e-09,9371.538444219295
10592,9750,9048,8806,16972,15899,10812,0,1.035864211789371e-09,9296.650465591641
10613,9829,9209,9157,16068,17330,11846,0,1.0862527447074078e-09,9261.295293218303
10640,9853,9308,9336,16116,17641,12334,0,1.054348153846363e-09,9280.083976006854
10634,9865,9285,9293,16206,16871,11687,0,1.0878494934359051e-09,9277.00688690412
10656,9896,9369,9371,16186,17231,11996,0,1.0721404497362933e-09,9367.000426848788
10707,9994,9455,9586,16386,17948,12494,0,1.0201259913066499e-09,9325.790214896724
10761,9962,9440,9486,16351,18402,12633,0,1.0144286724367226e-09,9394.223065570313
10576,9741,9150,9023,16169,16766,11445,0,1.0975499725725953e-09,9278.787542945805
10578,9635,8462,8231,12915,19762,15440,0,1.3248982777480351e-09,8699.48293038513
10610,9713,8851,8547,14965,18685,13875,0,1.0861698340796968e-09,9165.812682812684
10525,9613,8508,8147,13600,18727,13912,0,1.2891256158298004e-09,8884.996194918374
10551,9647,8602,8278,14011,17189,12694,0,1.3127465372966864e-09,8938.681323991303
10551,9655,8648,8329,13950,16559,12110,0,1.3800813111096908e-09,8979.21767319006
10583,9681,8583,8342,13563,19703,15388,0,1.2086993830811085e-09,8830.962479021817
10512,9577,8417,8100,13481,19103,15020,0,1.2348366038199254e-09,8746.406049382715
10551,9606,8475,8151,13660,19264,14822,0,1.219639791811333e-09,8811.87891056312
10536,9635,8588,8367,13841,19160,14960,0,1.1837507559700603e-09,8814.837337157882
10504,9570,8422,8140,13169,18841,14903,0,1.3014149512999051e-09,8713.769533169534
10580,9700,8606,8391,13319,19481,15266,0,1.2609253981714954e-09,8826.508878560362
10598,9710,8635,8490,13966,19210,14945,0,1.1694343030202113e-09,8782.476442873969
10637,9763,8695,8635,13779,19801,15277,0,1.1866341860129197e-09,8755.416907932831
10492,9550,8343,7976,13291,18854,14976,0,1.2682408059983288e-09,8726.886785356068
10554,9625,8484,8230,13450,19402,15325,0,1.227357221002373e-09,8745.839125151884
10605,9676,8565,8379,13365,19358,15389,0,1.2453741339299936e-09,8755.128893662728
10599,9737,8638,8440,13409,19375,15277,0,1.2454141288256992e-09,8840.645023696683
10666,9799,8878,8817,14406,19092,14329,0,1.1496446373187953e-09,8939.4220256323
10521,9573,8398,7986,13053,18170,14647,0,1.3406415566925402e-09,8831.25519659404
10539,9595,8410,8052,12953,19226,15299,0,1.3196085221790702e-09,8783.917039244909
10606,9747,8665,8571,13422,19352,15326,0,1.2425627150240382e-09,8760.030918212577
10663,9797,8841,8802,13543,19314,15107,0,1.2454139975665568e-09,8880.172801635992
10537,9621,8480,8208,13458,18507,15001,0,1.2433245179397244e-09,8761.013645224171
10678,9742,8723,8592,15015,16614,13262,0,1.1226911965957237e-09,8855.99732309125
10586,9629,8513,8252,13308,19212,15420,0,1.2503520721410915e-09,8782.255089675231
10556,9679,8838,8478,14705,13781,9706,0,1.526749074196113e-09,9213.286624203822
10496,9556,8603,7966,15061,12405,8652,0,1.580327492993279e-09,9290.937609841829
10546,9660,8751,8395,14334,13189,9455,0,1.6603069302903208e-09,9122.096605122097
10561,9648,8823,8384,14437,12932,9395,0,1.6550804541839862e-09,9284.986760496184
10571,9638,8730,8227,14714,12795,9051,0,1.625610976884208e-09,9263.75349459098
10745,9924,9131,8982,15441,15945,11292,0,1.2313201983263714e-09,9282.47172122022
10620,9743,8902,8584,14953,13853,9978,0,1.4537979251250944e-09,9231.780521901212
10606,9704,8860,8410,14662,13580,9681,0,1.5472448603623205e-09,9334.078478002379
10627,9728,8929,8596,14688,13758,9834,0,1.5328157200750098e-09,9274.900069799907
10670,9819,9051,8773,15175,14925,10579,0,1.340986505870931e-09,9337.809301265246
10791,9958,9166,9029,15245,16315,11605,0,1.2390621778122043e-09,9305.078746262045
10738,9854,9068,8752,15380,14908,10624,0,1.3043112954108981e-09,9395.409506398537
10644,9763,8980,8580,15203,13636,9817,0,1.4301217213651371e-09,9398.648018648018
10700,9871,9104,8747,15582,15045,10612,0,1.2660619933080066e-09,9475.57059563279
10585,9708,8879,8471,14629,13042,9437,0,1.6084545493827812e-09,9306.65104474088
10477,9550,8623,8299,13224,15377,11654,0,1.5956502559188738e-09,8959.649234847573
10549,9651,8645,8443,12347,15413,11905,0,1.8314500223493228e-09,8851.832879308302
10498,9651,8611,8448,11880,15692,12225,0,1.931423850250247e-09,8777.145004734848
10395,9489,8580,8125,14259,13889,10194,0,1.5236815653391007e-09,9060.48
10481,9610,8604,8449,12022,15351,11841,0,1.939657088145528e-09,8761.84353177891
10461,9616,8620,8514,12353,15401,11652,0,1.854403305377943e-09,8727.319708715057
10442,9582,8559,8349,12175,15566,11987,0,1.8508771924074097e-09,8774.282069708946
10434,9544,8491,8279,12359,16083,12440,0,1.7242071043680766e-09,8708.428674960744
10427,9510,8420,8230,12491,15953,12515,0,1.6749543466056621e-09,8614.386391251519
10436,9560,8660,8254,14359,13949,10057,0,1.5287721480535588e-09,9085.970438575236
10355,9438,8438,7867,14078,13132,9698,0,1.6265641686447731e-09,9050.444133723147
10435,9522,8468,8139,12716,15863,11928,0,1.677128019452561e-09,8810.29905393783
10471,9595,8574,8448,12366,15636,12114,0,1.7823133804499008e-09,8701.879261363636
10446,9561,8500,8305,12695,16254,12446,0,1.6297161317528056e-09,8699.578567128237
10513,9615,8630,8467,12409,15667,12019,0,1.7883394469536494e-09,8796.137947324909
10349,9468,8543,7943,14377,13044,9395,0,1.6014505209076871e-09,9188.322925846658
10483,9561,8464,8160,12444,16421,13024,0,1.6334162331848241e-09,8779.325490196079
10570,9654,8549,8203,13207,14661,11434,0,1.643416073510602e-09,8909.594172863588
10461,9602,8540,8374,12428,16431,12759,0,1.6726002981601858e-09,8709.290661571531
10524,9608,8534,8392,12190,15738,12139,0,1.8364442480810986e-09,8678.402764537654
10410,9521,8664,8143,14647,11940,8746,0,1.699344785203821e-09,9218.334274837283
10447,9527,8667,8211,14593,12511,9085,0,1.645421775988682e-09,9148.32407745707
10472,9562,8679,8294,14029,13429,9678,0,1.6805319653347182e-09,9081.871352785145
10511,9611,8812,8336,15046,12980,9317,0,1.5099016830358014e-09,9315.180422264875
10572,9656,8826,8483,14969,14085,9945,0,1.4357633354979911e-09,9182.868796416362
10440,9550,8730,8169,14801,12217,8880,0,1.6337166609080357e-09,9329.526257803893
10536,9676,8904,8634,15063,14767,10725,0,1.3306211628900356e-09,9182.443363446839
10505,9630,8876,8457,15100,13208,9623,0,1.4629411100397666e-09,9315.75925269008
10443,9527,8692,8198,14484,12132,8907,0,1.717304919169661e-09,9215.767748231276
10356,9477,8564,8038,13947,11948,8727,0,1.881270893820709e-09,9124.421000248818
10459,9542,8725,8151,15365,12815,8985,0,1.4674144449292195e-09,9339.421543368911
10328,9383,8457,7766,15056,12040,8493,0,1.5800996524155717e-09,9209.483517898532
10393,9447,8539,8086,14441,12502,8832,0,1.6998822807647785e-09,9017.37830818699
10294,9347,8397,7708,14219,11578,8327,0,1.8405619016754987e-09,9147.588090295796
10274,9298,8357,7624,14938,11425,7999,0,1.688751517387275e-09,9160.473373557186
10131,9136,8351,7125,20457,11081,7243,0,8.755946125572895e-10,9787.958035087719
10147,9153,8288,7088,19270,10944,7186,0,9.999616093565441e-10,9691.16027088036
10133,9133,8359,7104,20978,11323,7289,0,8.218207148663391e-10,9835.709600225226
10134,9159,8344,7123,19962,11229,7304,0,9.149421906934136e-10,9774.299592868174
10150,9161,8347,7127,20308,11538,7394,0,8.706726009121206e-10,9775.839623965203
10154,9140,8399,7124,20247,11472,7382,0,8.796749377306216e-10,9902.189921392477
10185,9197,8419,7157,20279,11656,7429,0,8.728071577544004e-10,9903.529551488054
10210,9202,8432,7212,19156,11663,7493,0,9.843489428417627e-10,9858.378258458126
10157,9128,8241,7080,17375,10438,6993,0,1.2954198003879001e-09,9592.384322033899
10163,9183,8359,7143,18528,11416,7461,0,1.0590402599564465e-09,9782.007699846003
10186,9180,8377,7152,19829,11507,7404,0,9.188140635492028e-10,9811.818931767337
10198,9206,8388,7214,19179,11043,7363,0,1.0065358277841243e-09,9753.055724979207
10141,9135,8325,7134,19737,11030,7272,0,9.448253367391004e-10,9714.833894028596
10143,9162,8426,7149,20112,11216,7306,0,9.042598393081902e-10,9931.105888935515
10200,9179,8307,7140,19432,11343,7330,0,9.661444784675522e-10,9664.74075630252
10182,9142,8409,7129,20193,11278,7287,0,8.956598472804409e-10,9918.82185439753
10146,9154,8391,7126,20135,11570,7410,0,8.859884136941866e-10,9880.561465057535
10180,9180,8396,7155,19950,11386,7376,0,9.120439806232427e-10,9852.245422781272
10191,9182,8426,7147,20887,11620,7408,0,8.218597507611595e-10,9933.88498670771
10165,9164,8393,7140,20114,11611,7475,0,8.845015269597601e-10,9865.889215686275
10172,9158,8313,7104,20149,11265,7271,0,8.971488374084349e-10,9727.75464527027
10183,9173,8352,7140,19981,11482,7365,0,9.055741337390105e-10,9769.734453781513
10140,9139,8284,7066,19908,11082,7224,0,9.246020612590465e-10,9711.952448344184
10172,9164,8283,7118,18449,10563,7053,0,1.1274361541005963e-09,9638.675049171115
10159,9154,8321,7112,19456,11003,7184,0,9.802398062256645e-10,9735.523200224972
10164,9155,8294,7115,20836,11111,7231,0,8.40830156211749e-10,9668.36767392832
10187,9152,8323,7116,20761,11319,7325,0,8.38898174989155e-10,9734.728639685218
10171,9154,8359,7120,19264,10673,7113,0,1.0189026141525039e-09,9813.606882022474
10154,9134,8269,7069,18670,10851,7183,0,1.0730364023392371e-09,9672.706323383789
10151,9132,8189,7106,18015,10618,7122,0,1.1756517647965054e-09,9437.05614973262
10130,9123,8176,7039,17996,10719,7133,0,1.1671162847924495e-09,9496.658048018186
10168,9146,8312,7064,20422,11737,7400,0,8.52650874272694e-10,9780.484711211779
10181,9154,8291,7083,20246,11544,7321,0,8.773430460013087e-10,9705.023436397008
10181,9156,8221,7070,18902,11101,7141,0,1.038915245973325e-09,9559.383451202264
10142,9158,8309,7104,20046,11459,7378,0,8.953880486184064e-10,9718.395411036036
10136,9133,8284,7081,20160,11451,7378,0,8.830197647695343e-10,9691.379183731113
10144,9109,8272,7083,20505,11388,7404,0,8.518103553022456e-10,9660.593533813357
10187,9158,8293,7110,19988,11196,7328,0,9.112506911802034e-10,9672.833895921238
10158,9161,8254,7075,19909,11268,7239,0,9.188767676013323e-10,9629.47222614841
10103,9115,8282,7080,20231,11279,7244,0,8.870313102125299e-10,9688.068361581922
10709,9885,9058,7695,6878,5448,5178,0,-4.637814564791782e-09,10662.425471085122
10704,9886,9069,7705,6828,5429,5188,0,-4.5886393528460396e-09,10674.466060999352
10731,9900,9047,7679,6799,5423,5185,0,-4.557221196411481e-09,10658.706732647479
10734,9884,9029,7650,6801,5415,5180,0,-4.5754742304781325e-09,10656.580522875818
10689,9853,8986,7594,6804,5420,5184,0,-4.696082494704431e-09,10633.157229391623
10712,9899,9066,7680,6803,5435,5179,0,-4.596689775519568e-09,10702.129687499999
10719,9897,9061,7668,6823,5432,5178,0,-4.604500312952278e-09,10707.058033385498
10727,9897,9039,7661,6785,5423,5185,0,-4.574434007953007e-09,10664.863725362226
10702,9878,9034,7635,6817,5430,5180,0,-4.655583286569355e-09,10689.345907007202
10690,9857,8984,7592,6823,5437,5185,0,-4.729718465453235e-09,10631.224446786091
10724,9913,9072,7687,6876,5442,5187,0,-4.611439557867749e-09,10706.541433589176
10707,9896,9073,7700,6837,5427,5187,0,-4.586089789814117e-09,10690.82194805195
10740,9907,9091,7683,6818,5417,5179,0,-4.544567894598392e-09,10757.032539372642
10750,9910,9078,7694,6860,5449,5196,0,-4.589799172861055e-09,10710.954510007798
10751,9898,9051,7636,6803,5421,5184,0,-4.581478053384973e-09,10728.208617077004
10718,9875,9024,7628,6830,5420,5180,0,-4.635579955572158e-09,10675.48190875721
10673,9838,8984,7578,6838,5438,5188,0,-4.781567332851854e-09,10650.865135919768
10743,9920,9077,7693,6850,5430,5192,0,-4.55754644548743e-09,10709.986871181594
10747,9925,9072,7693,6822,5435,5181,0,-4.544860996019964e-09,10698.191082802548
10664,9844,8987,7578,6861,5452,5193,0,-4.822512397170948e-09,10657.979546054368
10691,9901,9009,7606,6833,5424,5181,0,-4.675663068140059e-09,10670.796870891401
10753,9942,9091,7709,6883,5451,5194,0,-4.567837450834248e-09,10720.752497081334
10752,9913,9089,7708,6867,5441,5188,0,-4.5616434055640265e-09,10717.426180591592
10749,9915,9045,7628,6826,5424,5183,0,-4.593753454232096e-09,10725.22614053487
10722,9857,9010,7599,6890,5466,5201,0,-4.774235957947754e-09,10682.997762863533
10726,9917,9053,7632,6825,5427,5182,0,-4.616476475970779e-09,10738.575602725366
10719,9879,9031,7616,6843,5450,5183,0,-4.7003979728898405e-09,10708.89719012605
10764,9934,9089,7707,6900,5435,5190,0,-4.543032264033356e-09,10718.816789931232
10779,9937,9091,7704,6863,5435,5181,0,-4.515098085771271e-09,10727.710410176533
10755,9935,9076,7670,6834,5424,5183,0,-4.543608643858855e-09,10739.736114732725
10788,9939,9085,7677,6872,5434,5178,0,-4.5320707261525325e-09,10751.23420607008
10753,9923,9048,7642,6853,5422,5185,0,-4.5788608150527585e-09,10712.68045014394
10742,9906,9052,7646,6835,5416,5181,0,-4.578310663570733e-09,10716.545121632227
10688,9857,9015,7603,6913,5468,5210,0,-4.822282418175835e-09,10689.23122451664
10783,9946,9096,7715,6919,5439,5189,0,-4.524499881023398e-09,10724.201685029164
10718,9878,9021,7623,6838,5426,5183,0,-4.6519920444841645e-09,10675.382526564346
10716,9913,9070,7649,6853,5432,5182,0,-4.632251873602966e-09,10754.987580075827
10694,9890,9021,7615,6847,5425,5201,0,-4.685059740606411e-09,10686.597636244254
10741,9926,9058,7647,6874,5426,5185,0,-4.599468331232822e-09,10729.353210409312
10805,9960,9103,7698,6903,5433,5182,0,-4.497818245205036e-09,10764.43348921798
10806,9956,9106,7719,6924,5444,5188,0,-4.504603560746595e-09,10742.225158699312
10677,9852,9018,7617,6917,5487,5204,0,-4.85390723388445e-09,10676.686884600236
10743,9940,9058,7682,6867,5433,5187,0,-4.563540729783809e-09,10680.469148659204
10720,9924,9065,7665,6825,5416,5192,0,-4.572884691229304e-09,10720.707762557078
10674,9821,8998,7610,6896,5483,5221,0,-4.869358180938964e-09,10639.159526938238
10710,9868,9017,7627,6825,5433,5191,0,-4.669423895458258e-09,10660.32371836895
10788,9970,9125,7722,6899,5435,5192,0,-4.493522567270439e-09,10782.909220409221
10794,9978,9117,7744,6918,5440,5189,0,-4.473847735626643e-09,10733.430914256198
10777,9952,9107,7715,6877,5432,5186,0,-4.50286728389482e-09,10750.15541153597
10752,9929,9088,7690,6859,5424,5182,0,-4.540117635463904e-09,10740.14876462939
10731,9915,9060,7663,6843,5421,5182,0,-4.579291945419428e-09,10711.679498890773
10702,9867,9026,7640,6820,5432,5184,0,-4.660387199722823e-09,10663.439267015707
10669,9826,8991,7604,6855,5420,5134,0,-4.7249678975746384e-09,10630.994345081535
10792,9960,9122,7735,6913,5439,5185,0,-4.4904090721941e-09,10757.709631544925
10682,9840,9000,7604,6840,5485,5210,0,-4.832794745366397e-09,10652.28826933193
10703,9887,9039,7649,6831,5438,5194,0,-4.658461129367543e-09,10681.595110471957
10717,9915,9070,7683,6824,5438,5182,0,-4.5942096942741345e-09,10707.392945464011
10735,9932,9098,7695,6830,5428,5181,0,-4.547288483574182e-09,10756.803638726447
10760,9939,9105,7706,6854,5422,5185,0,-4.510584548957804e-09,10757.984038411627
10772,9953,9108,7713,6880,5434,5187,0,-4.513613360142034e-09,10755.30455075846
10660,9853,9016,7617,6911,5473,5216,0,-4.84887901911909e-09,10671.951687015886
10699,9886,9048,7675,6838,5437,5182,0,-4.6348334054124335e-09,10666.619413680783
10730,9925,9070,7711,6832,5418,5180,0,-4.5194776507696525e-09,10668.512514589547
10742,9930,9091,7697,6829,5422,5186,0,-4.530312735291401e-09,10737.466675328049
10759,9939,9099,7703,6850,5435,5196,0,-4.53536086057813e-09,10747.994417759313
10734,9914,9061,7700,6827,5425,5184,0,-4.541028699092989e-09,10662.561168831167
10758,9922,9038,7727,6853,5434,5180,0,-4.504654682907436e-09,10571.430568137699
10744,9928,9091,7707,6824,5423,5185,0,-4.519007431370455e-09,10723.534578954197
10760,9948,9093,7701,6841,5417,5182,0,-4.4957423485933446e-09,10736.611998441762
10737,9894,9048,7674,6844,5439,5199,0,-4.6051301175109485e-09,10668.009382329947
10677,9875,9002,7618,6880,5479,5207,0,-4.807868245704368e-09,10637.438172748753
10742,9920,9058,7712,6847,5440,5186,0,-4.548462727724577e-09,10638.921680497926
10225,9663,9565,10015,17331,18017,12166,0,9.325812612558293e-10,9135.219670494258
10227,9680,9584,9998,17595,17870,11976,0,9.172312301485795e-10,9187.143028605722
10228,9659,9531,9886,17402,17640,11823,0,9.428046978573641e-10,9188.747825207365
10209,9547,9307,9554,16449,16777,11615,0,1.054140093874408e-09,9066.385702323634
10239,9612,9352,9647,16448,17602,12253,0,1.0128984063792016e-09,9066.020939152068
10194,9568,9344,9661,16777,17197,11736,0,1.0077917475479652e-09,9037.40151123072
10239,9710,9642,10095,17720,18060,12164,0,8.974331165146877e-10,9209.32778603269
10258,9726,9629,10117,17608,18253,12212,0,9.057730339690255e-10,9164.538993772858
10270,9699,9641,10158,17614,18228,12215,0,9.069705766109806e-10,9150.313152195315
10270,9700,9623,10083,17528,18179,12240,0,9.120204770129917e-10,9183.985817712983
10271,9748,9624,10155,17397,18533,12530,0,9.090640033684003e-10,9120.765731166914
10277,9708,9661,10192,17547,18288,12366,0,9.062083448087714e-10,9157.664933281005
10358,9811,9667,10227,17254,18574,12638,0,9.217453400170835e-10,9137.66392881588
10333,9778,9651,10192,17333,18466,12522,0,9.189728301672646e-10,9138.716738618525
10314,9777,9645,10173,17536,18650,12539,0,8.96592706258158e-10,9144.404305514598
10383,9846,9772,10335,17776,18966,12791,0,8.674224013272172e-10,9239.669472665699
10435,9870,9714,10330,17469,18981,12985,0,8.858712209285077e-10,9134.73339787028
10405,9855,9720,10266,17348,19092,13080,0,8.907191238424357e-10,9203.03915838691
10370,9803,9635,10139,17117,19169,13064,0,9.096600772115946e-10,9156.053358319361
10379,9800,9598,10064,16768,18899,13078,0,9.43338965335486e-10,9153.577503974562
10411,9834,9650,10167,17011,18855,12916,0,9.306663953784424e-10,9159.289859348874
10414,9939,9798,10396,17586,19581,13379,0,8.560468843100324e-10,9234.398230088496
10439,9876,9754,10342,17651,19481,13222,0,8.575987085559677e-10,9199.431057822472
10460,9932,9773,10336,17384,19540,13331,0,8.772109747668274e-10,9240.666505417956
10404,9840,9645,10118,16951,19324,13269,0,9.159473717154523e-10,9194.111978651908
10341,9719,9437,9774,16506,18195,12371,0,1.0050282103064475e-09,9111.619500716186
10429,9864,9680,10203,16912,19407,13326,0,9.197729087220592e-10,9183.808683720474
10401,9847,9736,10329,17640,19319,13162,0,8.603128897862917e-10,9177.044825249299
10414,9853,9679,10219,17210,19457,13285,0,8.918652069059154e-10,9167.535081710539
10451,9917,9770,10448,17652,19266,13190,0,8.611608557758225e-10,9135.997320061257
10454,9908,9722,10276,17389,19580,13389,0,8.717380985978795e-10,9197.867263526665
10291,9632,9323,9630,16165,17531,11982,0,1.0667693345392818e-09,9025.78701973001
10334,9724,9434,9916,16428,18257,12537,0,1.0065870780917753e-09,8975.429205324728
10401,9813,9558,10083,16682,19191,13245,0,9.43112451016841e-10,9060.335614400476
10407,9815,9566,10045,16866,19398,13284,0,9.211461662180824e-10,9109.84131408661
10554,10029,9878,10522,17524,20135,13836,0,8.46274760343354e-10,9273.416080593042
10321,9698,9478,9743,16434,17193,11754,0,1.0572848803744447e-09,9220.20773888946
10236,9627,9430,9643,16879,16855,11342,0,1.0262620970707758e-09,9221.70486363165
10346,9715,9493,9752,16686,17230,11701,0,1.0312060672009373e-09,9240.878691550452
10208,9575,9376,9439,16656,16290,10999,0,1.0729222153542977e-09,9313.42048945863
10263,9616,9277,9395,15984,16543,11488,0,1.121940660417227e-09,9160.482064928154
10232,9604,9404,9582,16903,16501,11173,0,1.0345445546014403e-09,9229.30661657274
10309,9694,9457,9684,16444,17029,11683,0,1.0590230152566338e-09,9235.321045022718
10248,9596,9390,9538,16490,16544,11213,0,1.0818127397740536e-09,9244.296498217656
10264,9650,9463,9663,16888,16670,11205,0,1.0378937056037578e-09,9267.139501190106
10215,9599,9384,9544,16858,16734,11271,0,1.0296775726032168e-09,9226.68231349539
10318,9705,9479,9753,16607,17234,11713,0,1.0385981184922878e-09,9212.697734030555
10332,9736,9517,9761,16524,17270,11806,0,1.0436928567871342e-09,9279.09937506403
10336,9721,9483,9688,16442,17300,11904,0,1.0445380011272859e-09,9282.33784062758
10320,9684,9409,9562,16196,17275,11899,0,1.070542830579531e-09,9258.448128006692
9522,8575,7992,6848,21182,11388,7366,0,7.73243877396104e-10,9327.112149532712
10332,9718,9443,9655,16154,17141,11975,0,1.0747507683467471e-09,9235.654997410667
9497,8579,8073,6847,21562,10815,7197,0,7.642990218316055e-10,9518.523294873668
9469,8562,7977,6816,20267,10721,7099,0,8.711791994678151e-10,9335.758362676057
9496,8600,8035,6855,21796,11371,7368,0,7.307141874055579e-10,9418.121808898613
9508,8578,7987,6846,21218,11236,7334,0,7.739610391785899e-10,9318.166666666668
9522,8586,7986,6838,20019,11030,7256,0,8.802941818105965e-10,9326.732377888271
9476,8580,7983,6773,20454,10858,7073,0,8.518456339785962e-10,9409.167134209361
9481,8538,7892,6789,18875,10525,7052,0,1.0154266365566812e-09,9174.202975401384
10292,9661,9444,9687,16470,17086,11622,0,1.0591931837199272e-09,9207.09569526169
10259,9642,9447,9618,16772,16793,11340,0,1.0399839740753996e-09,9279.04023705552
10219,9586,9337,9461,16574,16634,11233,0,1.0642370059662008e-09,9214.62519818201
10197,9593,9321,9447,16451,16281,11156,0,1.0856994671834225e-09,9196.6805335027
9468,8528,7909,6762,19969,11007,7216,0,8.81056548826436e-10,9250.559154096421
10341,9739,9527,9760,16301,17500,12179,0,1.0458231108907203e-09,9299.562397540984
9503,8567,7991,6813,21061,11020,7178,0,7.959944325977363e-10,9372.681784823133
10343,9724,9498,9732,16514,17350,12021,0,1.0294755740059064e-09,9269.626387176326
10291,9629,9349,9537,16537,17183,11740,0,1.0361075595094496e-09,9164.705987207717
10277,9643,9441,9619,16639,16945,11614,0,1.0370989396007022e-09,9266.293897494543
10246,9580,9354,9537,16424,16413,11319,0,1.0823748312964833e-09,9174.511481597987
10257,9597,9257,9355,16317,16219,11091,0,1.1066804996057166e-09,9160.026616782468
10401,9785,9560,9749,16494,17827,12467,0,1.00529380398036e-09,9374.66406810955
10360,9748,9551,9821,16459,17697,12501,0,1.0078267565370235e-09,9288.422869361571
10344,9718,9488,9894,16406,17310,12233,0,1.0326043535106371e-09,9098.660198099858
9475,8554,7959,6806,21200,11193,7263,0,7.768366510693402e-10,9307.328974434324
9497,8551,7944,6826,20326,11382,7366,0,8.387775907648573e-10,9245.112217990038
9483,8557,7886,6812,18638,10769,7150,0,1.0300580370646388e-09,9129.33000587199
9443,8544,7908,6791,18776,10339,6984,0,1.0366219939167391e-09,9208.726844352821
9469,8558,7945,6788,19537,10690,7052,0,9.416741493453066e-10,9299.208161461404
9498,8597,8021,6861,20466,11150,7267,0,8.398929889734273e-10,9377.12301413788
9523,8606,8050,6878,20818,11247,7323,0,8.083100418102394e-10,9421.706891538237
9492,8588,8024,6842,20714,11055,7239,0,8.217265750223703e-10,9410.198187664426
9488,8589,8025,6818,21381,11049,7169,0,7.726066822362606e-10,9445.676884716926
9475,8528,7891,6758,19976,10839,7126,0,8.884987832953503e-10,9213.951021012133
9483,8575,7958,6853,18372,10664,7147,0,1.0695047625381359e-09,9241.173792499636
9507,8596,7906,6840,18993,10586,7109,0,1.000508473468819e-09,9138.133918128655
9510,8594,8067,6928,20269,11200,7336,0,8.564373978062264e-10,9393.257650115474
9511,8573,8034,6872,20375,11125,7317,0,8.464237240945864e-10,9392.4848661234
9533,8577,8043,6861,21553,11453,7377,0,7.4701545207139e-10,9428.632706602537
9492,8557,7953,6809,21149,11130,7248,0,7.825353546310736e-10,9289.206785137318
9518,8618,8092,6888,21086,11260,7318,0,7.889699335608546e-10,9506.455284552845
9494,8596,8032,6823,20885,10984,7191,0,8.11146553536299e-10,9455.228491865748
9520,8578,7997,6829,21151,11354,7376,0,7.749241465653678e-10,9364.769219505051
10325,9679,9365,9383,16242,17795,12456,0,1.021189451638794e-09,9347.034530533945
10362,9727,9480,9814,16510,17909,12753,0,9.842882420410464e-10,9157.367026696556
10236,9582,9336,9491,16586,16973,11856,0,1.0200168036919074e-09,9183.531345485197
10202,9620,9408,9602,16484,16964,11688,0,1.0467580448210991e-09,9217.919600083316
10301,9706,9496,9780,16642,17321,11915,0,1.0209337220135755e-09,9220.247034764827
10276,9649,9405,9608,16403,17086,11724,0,1.0567266935832394e-09,9206.28902997502
9510,8599,7998,6856,19365,10704,7171,0,9.570121254795367e-10,9330.222287047842
10260,9640,9292,9198,16472,17811,12575,0,9.787628946608686e-10,9386.960643618178
10309,9498,8992,9106,15694,17757,12345,0,1.0843082027874117e-09,8879.427190863167
10366,9655,9256,9616,15845,17619,12637,0,1.0648776074989717e-09,8909.477537437604
10240,9588,9303,9377,16403,17273,12204,0,1.0148114448916169e-09,9229.583982083821
10168,9426,9051,8827,16199,16118,11271,0,1.0856902998977312e-09,9280.684377478192
10260,9571,9246,9296,16193,16990,11843,0,1.0631872776940769e-09,9196.268932874355
10372,9716,9496,9822,16559,17557,12347,0,1.0057215400849526e-09,9180.820199552027
10299,9697,9474,9714,16334,17189,12210,0,1.0367376876987483e-09,9239.929586164299
9520,8613,7939,6854,19821,10631,7195,0,9.101869340688634e-10,9195.757367960316
