B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6
9977,9161,8174,7871,8879,9953,9273,1,-170.11848919138248,11561686.679389995,-110621550351.8528,-2.1747134381730364e+16,9977.0,-7.173103452823042e+25
9963,9121,8051,7639,8124,8742,8556,1,208.39975743172246,11965458.12148188,-25274666712.99246,-1.9023774241228052e+16,9963.0,-5.100575164695942e+24
10050,9209,8181,7826,8662,9204,9099,1,-49.56342126198829,11968148.558195684,-15383820959.599588,-2.1248212639285384e+16,10050.0,-4.533384129848436e+25
9989,9145,8182,7906,9263,9760,9359,1,-23.57019256797474,11263406.581631748,-63384480738.17558,-2.2600630507191348e+16,9989.0,-1.1017961836518911e+26
9978,9166,8144,7845,8928,9571,9112,1,-48.849200591815425,11857041.827540753,-70835836869.22208,-2.1638537947372452e+16,9978.0,-7.433114897164292e+25
10066,9229,8211,7918,8800,9487,9102,1,-78.45886226978293,11798071.519804789,-59238087302.59562,-2.196407225449601e+16,10066.0,-5.642308063706318e+25
9959,9122,8091,7698,8526,9195,8986,1,-77.41101277133181,11902950.91186283,-30097218643.27243,-2.0126635245387976e+16,9959.0,-3.936751395290481e+25
10030,9202,8162,7815,8815,9371,8991,1,-61.49738299578523,11973262.81185902,-57005538522.15556,-2.138477340638151e+16,10030.0,-6.094993087884991e+25
10076,9252,8261,7967,9316,10217,9568,1,-34.85342876806335,11905118.914804645,-109416916532.50278,-2.3453630883933268e+16,10076.0,-1.2088918604949247e+26
10011,9199,8182,7882,9071,9789,9348,1,-35.25363265965555,12059669.856803345,-69831749170.16847,-2.229039406123638e+16,10011.0,-9.164461103384259e+25
9973,9145,8086,7724,8648,9008,8701,1,-70.56763255476211,11896002.24848007,-43641772195.8983,-2.0384159752069596e+16,9973.0,-4.670593512874093e+25
9962,9129,8102,7727,8561,9250,9016,1,-76.43619231666061,11876385.217597302,-34051072988.871597,-2.0341528793536012e+16,9962.0,-4.186296781666002e+25
10033,9248,8250,7931,9087,9759,9311,1,-41.01647223909213,11722981.169372004,-71193898594.41527,-2.2696538598912496e+16,10033.0,-8.565946463425497e+25
10107,9348,8378,8106,9304,10131,9614,1,-37.136799023145045,11638050.121111555,-87380449839.52711,-2.444980548164477e+16,10107.0,-1.0416966624208637e+26
10096,9345,8437,8177,9967,10202,9301,1,-24.05630248012047,10312831.724368613,-157795753767.86865,-2.5928249022721144e+16,10096.0,-1.5997965556452376e+26
9975,9152,8187,7872,9167,9794,9174,1,-41.54641999325713,11081756.942364305,-99006211645.73941,-2.219977363115537e+16,9975.0,-9.675922874022435e+25
10123,9336,8375,8126,9175,10031,9691,1,-35.097374886984106,11618003.93791283,-56582955671.94593,-2.4317421160602796e+16,10123.0,-9.045894725697755e+25
10063,9256,8271,7940,8803,9426,9199,1,-57.83880655081119,11438837.050997151,-34572444194.63808,-2.2214458111379436e+16,10063.0,-5.1748244250027995e+25
9969,9158,8154,7839,8953,9485,8992,1,-52.384325934632855,11441125.419943191,-75493840217.34344,-2.1584566669768244e+16,9969.0,-7.321741589388102e+25
10194,9422,8489,8271,9371,10052,9583,1,-38.83029107495076,11042364.061363053,-80082169614.55885,-2.5681604652552424e+16,10194.0,-9.76006609435442e+25
10075,9297,8348,8135,9216,10351,9812,1,-42.12698803187912,11582338.252436286,-93449192693.05174,-2.4362156306660376e+16,10075.0,-1.0080512757926664e+26
10049,9239,8257,7978,8838,9663,9297,1,-72.60209257668963,11513601.061552877,-57717561806.44176,-2.243327108185332e+16,10049.0,-5.798044895380574e+25
10044,9247,8263,7955,8790,9478,9218,1,-64.2137150634544,11451404.192126121,-39934727619.08686,-2.222683066107013e+16,10044.0,-5.094842710403485e+25
9973,9177,8217,7922,9541,9782,8930,1,-32.619485386348885,10666132.634166304,-138525071010.8076,-2.3061339575453828e+16,9973.0,-1.2231606212866856e+26
9945,9117,8141,7798,8982,9551,8992,1,-54.398563568280686,11047307.752548337,-86026052437.34352,-2.1339720127404696e+16,9945.0,-7.797490958131602e+25
10012,9191,8184,7867,8899,9432,8972,1,-63.62695375797783,11462026.637626214,-70188304527.8071,-2.1723596393232908e+16,10012.0,-6.570270667624205e+25
10046,9247,8262,7972,8960,9582,9165,1,-57.84125850350717,11372790.43009248,-65333195862.34927,-2.2587113892930988e+16,10046.0,-6.742089813517571e+25
10081,9270,8273,7969,8927,9488,9044,1,-76.9366677828974,11394750.921125509,-68966255748.72316,-2.2541723522134296e+16,10081.0,-6.196677057388867e+25
10126,9323,8332,8069,9020,9783,9399,1,-53.218645087195405,11730065.221803544,-62043730621.672134,-2.3536363943316544e+16,10126.0,-7.22189042741701e+25
10161,9385,8463,8272,9369,10711,10249,1,-31.98028348335553,11645163.396035168,-83900801283.5617,-2.596690243527851e+16,10161.0,-1.1974981434467415e+26
10771,9934,8879,8256,9866,9416,8695,1,-87.94600406449106,11513494.275091985,-116945249856.658,-2.8464672287760264e+16,10771.0,-1.1455851368526284e+26
10785,9909,8814,8155,9696,9257,9103,1,-29.07951960623152,12654877.514602173,-23639465929.090748,-2.7580554151850856e+16,10785.0,-1.1248321040218087e+26
10846,9953,8849,8221,9564,8901,8975,1,-28.20815751669005,12620780.505201751,10593947748.93016,-2.7800281524721196e+16,10846.0,-8.586237095632622e+25
10085,9289,8297,8035,9045,11038,11043,1,-20.672549290493635,13798846.12268203,705849407.8424768,-2.4336874712235504e+16,10085.0,-1.2081173054904091e+26
10055,9251,8260,7960,8939,9677,9523,1,-33.031102755678894,11908982.721149273,-24092605608.29934,-2.2691928721728308e+16,10055.0,-7.203105197352048e+25
10041,9256,8254,7968,9066,9536,9120,1,-42.501157591112836,11541948.381098649,-64836681963.38641,-2.275721488215156e+16,10041.0,-7.7165571791336565e+25
10025,9232,8248,7961,8930,9660,9338,1,-45.92419294434976,11579723.265673205,-50555459371.17702,-2.251131352693049e+16,10025.0,-6.835863064426301e+25
10756,9867,8807,8311,10381,9466,8494,1,-37.36661432942177,11255367.33557915,-161891211491.6359,-2.953532624484504e+16,10756.0,-1.705171714915065e+26
10628,9732,8589,7996,9137,8539,8264,1,-89.38543436450648,12253900.714835772,-38360367461.003136,-2.4625172592050828e+16,10628.0,-5.011459388083164e+25
10746,9855,8696,8090,9230,8648,8493,1,-62.42974800047077,12778496.424797796,-22072701453.88509,-2.5826641218935384e+16,10746.0,-5.3959943960076456e+25
10897,9974,8827,8200,9219,8500,8393,1,-88.40334846279019,12444563.059538422,-15200753975.911577,-2.6884490908597824e+16,10897.0,-3.9612053228232795e+25
10010,9200,8171,7847,8642,9822,9831,1,-36.93963760340301,12951722.72388253,1215086456.1111674,-2.162669445967681e+16,10010.0,-5.37496961296475e+25
10005,9162,8120,7722,8525,9809,10059,1,-28.558923690200146,13495942.56194627,37234079547.34878,-2.089235989666883e+16,10005.0,-4.963818319719376e+25
10704,9815,8661,8020,8929,8370,7992,1,181.3671157070304,12023497.41861664,-52132929629.63009,-2.462705250085728e+16,10704.0,-2.2782236688892382e+25
9996,9190,8161,7840,8615,9953,10008,1,-34.78766818521793,13192136.547474865,8388367803.046805,-2.161314541021177e+16,9996.0,-5.404815374481112e+25
10771,9874,8756,8130,9420,8531,7976,1,-444.23305596064534,11430404.923836062,-79856176093.394,-2.6470611825286724e+16,10771.0,-5.922998340210815e+25
10697,9783,8676,8046,9069,8417,8198,1,-150.50903904245246,11676611.680330055,-30242653801.800957,-2.496409776703521e+16,10697.0,-3.564253155178198e+25
10781,9878,8754,8127,9237,8562,8332,1,-99.94055271058494,12052720.832409244,-32638126112.541298,-2.612335367791941e+16,10781.0,-4.711975578685758e+25
10721,9828,8749,8123,9743,9128,8705,1,-38.139250144888834,11886492.876314329,-64443090884.18022,-2.7047052653154548e+16,10721.0,-1.1187427113381017e+26
10705,9796,8736,8095,9880,9378,9032,1,-25.33384825387953,12047614.511763394,-53729195186.31065,-2.7169048757770372e+16,10705.0,-1.4278367726870176e+26
10059,9267,8269,7993,8989,11081,11270,1,-17.699660778933843,14203167.94497147,33018627280.572594,-2.410846732805703e+16,10059.0,-1.2129420548152368e+26
10726,9828,8774,8193,10201,9827,9123,1,-26.464070817944148,12033726.821292559,-117931402237.23772,-2.8525920993758764e+16,10726.0,-1.882962537389403e+26
10830,9925,8798,8138,9688,8711,7868,1,481.4131389591924,11340387.901970886,-126119494974.20786,-2.7328922781386636e+16,10830.0,-8.112643507547343e+25
10737,9835,8672,8067,9071,8597,8277,1,-376.59349438463175,12543642.089075007,-45429264298.8993,-2.5261830527263772e+16,10737.0,-3.7812467540309206e+25
10673,9786,8671,8037,9419,8756,8224,1,-124.26605736093009,11759274.629754687,-77485175820.23822,-2.563666450989106e+16,10673.0,-7.118153655029841e+25
10594,9712,8621,7998,9600,8976,8319,1,-74.22701986966179,11556416.133245965,-98244145729.42989,-2.55156719856121e+16,10594.0,-9.565197573212324e+25
10636,9711,8658,8054,9736,9153,8533,1,-47.83604984166113,11321232.344256863,-94919726511.24104,-2.6156819080801156e+16,10636.0,-1.1425587639810468e+26
10031,9197,8188,7877,8838,10740,10910,1,-20.121912002882127,13981840.738674765,28364640813.888275,-2.279859420881395e+16,10031.0,-1.0087871328080573e+26
10591,9675,8618,8070,9859,9525,8676,1,-51.772155711811244,11552770.169035913,-137095332839.0405,-2.6352917126625004e+16,10591.0,-1.3778607753000871e+26
9985,9169,8101,7763,8574,10128,10443,1,-23.0597768866103,14442789.931963213,48615671307.155945,-2.137525649419849e+16,9985.0,-6.295962567261399e+25
9986,9160,8133,7774,8575,10204,10490,1,-24.88125729351133,13807660.015001757,44585526086.91059,-2.145449632451177e+16,9986.0,-6.005089067900827e+25
10020,9189,8151,7814,8622,10582,10845,1,-23.968593101292917,14451225.228289425,42793771429.05676,-2.203524330732585e+16,10020.0,-7.126233161370831e+25
10724,9833,8663,8024,9083,8427,7966,1,314.50317623626563,12163771.160009436,-64334091806.43158,-2.503306846198898e+16,10724.0,-3.6335865617317086e+25
10573,9659,8591,7936,9653,8951,8085,1,-157.30930453971985,10936417.13026716,-129808026164.00494,-2.5092919957694164e+16,10573.0,-9.844980293436465e+25
10464,9558,8510,7934,9608,9193,8467,1,-56.639100873942,11207118.586862816,-110628406954.12985,-2.4633863034268492e+16,10464.0,-1.090399171865314e+26
10795,9872,8742,8099,9271,8536,8160,1,-193.56157544734586,11878804.032959912,-53374063854.30187,-2.601769961329674e+16,10795.0,-4.994440019864231e+25
10874,9938,8789,8115,9130,8384,8006,1,356.3409864032993,11919651.244629456,-52838483353.425995,-2.607945455128751e+16,10874.0,-3.106500826556869e+25
10734,9823,8665,8010,9372,8783,8037,1,252.1508340867979,12058747.473954327,-110025034446.23549,-2.5544367459029572e+16,10734.0,-6.601023966025523e+25
10792,9871,8772,8105,10293,9240,7891,1,-1019.8240096661934,10945616.242012572,-219524580683.2225,-2.8224754054806984e+16,10792.0,-1.4757980305382675e+26
10012,9180,8151,7828,8782,10512,10931,1,-16.52502545942287,14372940.1650137,67461925370.78518,-2.241474894626316e+16,10012.0,-9.624225182924836e+25
9989,9173,8122,7772,8619,10380,10825,1,-19.175541141198558,14657356.436985524,70151805187.92334,-2.1758278060549744e+16,9989.0,-7.317755848462043e+25
9981,9187,8152,7849,8785,10529,10866,1,-17.658496926654607,14390344.531993087,54662615926.403786,-2.247271601169242e+16,9981.0,-9.344666904732782e+25
9989,9154,8152,7797,8695,10687,10952,1,-21.118397748669032,13951430.910911102,43456494069.17542,-2.20648199594689e+16,9989.0,-8.450009203433464e+25
10496,9557,8502,7887,9329,8961,8185,1,-1013.3635146580875,10964858.290809058,-115068854629.49066,-2.382897879347356e+16,10496.0,-7.636938227840642e+25
9986,9153,8097,7761,8709,9477,9141,1,-58.940870849479175,12438739.176059755,-50503467186.89161,-2.0857739387000108e+16,9986.0,-5.887002247246853e+25
9884,9041,8045,7721,9406,9654,8885,1,-25.837645582021942,11143464.743640065,-119771039439.47293,-2.1411794160226064e+16,9884.0,-1.2293764029497746e+26
9880,9027,8019,7671,8965,9494,8823,1,-53.618615297234875,11300405.070747957,-101618575483.17172,-2.0382162108950416e+16,9880.0,-8.339889841694106e+25
9896,9020,7947,7559,8412,8992,8656,1,-123.6467894985391,12103837.665490083,-46723314384.73235,-1.890853843430527e+16,9896.0,-3.7904946981260157e+25
9864,9002,7933,7552,8432,9058,8771,1,-79.21274049431702,12205149.196073437,-40067809673.167885,-1.8893526911015228e+16,9864.0,-4.156921840754707e+25
9862,9031,8067,7784,9502,10215,9241,1,-27.930130740288853,11119850.457790488,-163226243621.71973,-2.1989546553894456e+16,9862.0,-1.4463513978656783e+26
9940,9115,8113,7811,9210,9754,9171,1,-29.88567648371558,11605671.531044645,-91831312725.52145,-2.184823928904796e+16,9940.0,-1.0690995571194832e+26
9916,9081,8055,7739,8984,9734,9071,1,-52.14464542431961,11866049.694180895,-103708676497.40288,-2.0972428137421716e+16,9916.0,-8.846319936052206e+25
9867,8986,7989,7642,9222,9698,8773,1,-44.690772248187024,11051278.531762578,-144501522789.00723,-2.05465816020058e+16,9867.0,-1.1012152742393829e+26
9863,9032,8006,7645,8749,9293,8699,1,-94.93678504451802,11427158.066422472,-87448139183.06276,-1.986283995812672e+16,9863.0,-6.1949796898553354e+25
9905,9019,7987,7618,8756,9234,8728,1,-60.812102277299324,11550651.081716923,-73415880852.44249,-1.9757073690859388e+16,9905.0,-6.574097539522827e+25
9861,8986,7934,7536,8450,9181,8724,1,-188.01453706816503,11893330.244896678,-65054243656.114655,-1.880635796069604e+16,9861.0,-4.337104081482319e+25
9962,9137,8114,7802,9027,9778,9250,1,-39.22795313025596,12038992.483881967,-83030465112.31725,-2.1594162391862628e+16,9962.0,-9.157758544536292e+25
9896,9016,7961,7590,8525,9166,8726,1,-116.6967172138618,11919022.699390842,-62926976147.457825,-1.9238745025921104e+16,9896.0,-4.753840769884667e+25
9837,8990,7976,7599,8747,9210,8697,1,-61.481071471206896,11263753.526753714,-74087329392.75378,-1.9546746164319784e+16,9837.0,-6.373311573011773e+25
9894,9039,7952,7565,8473,8971,8781,1,-54.61930342177106,12467272.141465686,-26229040381.453167,-1.912274922001253e+16,9894.0,-4.3547909162571195e+25
9899,9040,7955,7552,8311,9012,8816,1,-107.84068579544433,12523075.791652178,-27135794494.77494,-1.882833047297338e+16,9899.0,-3.006279273900346e+25
9905,9042,7992,7611,8528,9415,9077,1,-77.22639574968377,12318258.68562703,-49505239558.86707,-1.9551567266875348e+16,9905.0,-5.02692078532001e+25
9909,9061,8013,7676,8879,9675,9153,1,-43.1708017058141,12319713.981738547,-79910155347.39267,-2.049139851492173e+16,9909.0,-8.415698401069687e+25
9848,9007,7962,7592,8625,9015,8733,1,-46.07713398475651,11767606.83183955,-39386656654.82054,-1.936935154132136e+16,9848.0,-5.407424203306348e+25
9907,9074,8049,7702,8869,9525,9096,1,-40.632647095223014,11905217.638209475,-64595663045.05655,-2.060851985655762e+16,9907.0,-7.729000732779639e+25
10171,9251,8170,7666,8344,8654,8821,1,-63.35760136519887,12425306.793185918,21784664070.570656,-2.0073870314992572e+16,10171.0,-1.5367453586452999e+25
10206,9288,8184,7704,8472,8833,9072,1,-40.00392911754169,13091194.73909011,31933445192.19633,-2.0664035000748356e+16,10206.0,-2.814248395053848e+25
10105,9194,8055,7578,8166,8745,9375,1,-29.925221360005775,14185586.628257485,80534035611.97679,-1.94206539977614e+16,10105.0,-1.056562828079113e+25
10219,9287,8241,7716,8322,8644,9263,1,-32.07062232436573,12510268.492497312,79648171041.27763,-2.0572349197021384e+16,10219.0,-7.520711445202558e+24
10709,9810,8666,8105,8885,8623,8508,1,-234.1049430781315,12667530.839915114,-16367718059.121918,-2.5003028814381364e+16,10709.0,-2.115484433691543e+25
10427,9537,8389,7857,8538,8516,8584,1,-105.16287553670253,12964439.616400398,8891062320.443802,-2.211853660046565e+16,10427.0,-1.3073879784446155e+25
10869,9957,8863,8280,9284,8896,8672,1,-123.38478400646885,12103335.368868921,-33618606330.820965,-2.7437275495498144e+16,10869.0,-4.655537937431797e+25
10915,10080,8848,8290,9012,8738,8623,1,-532.8648306146263,14041047.873284072,-16965993986.362976,-2.729163678221602e+16,10915.0,-1.6978438597276397e+25
10113,9210,8110,7575,8148,8619,8918,1,-66.87012718109877,12900408.902429517,38227964416.77531,-1.925761348830195e+16,10113.0,-2.717289306744636e+24
10219,9324,8136,7640,8260,8797,9507,1,-26.94922635883456,15140237.547127536,91709643256.85097,-2.0283665405712556e+16,10219.0,-1.2761027377387844e+25
10436,9560,8388,7859,8549,8815,8850,1,-113.33402332089851,13721167.238780357,4665813078.219402,-2.22998496446894e+16,10436.0,-1.5605094802115199e+25
11338,10473,9321,8723,9739,9142,8946,1,-118.26735340973786,13155240.057135833,-31817229411.28991,-3.3473709565431296e+16,11338.0,-5.651788525167755e+25
10668,9824,8599,8077,8737,8686,8732,1,-128.17763870221586,14235075.242479233,6254143070.263867,-2.4602923090482604e+16,10668.0,-1.341999836101615e+25
11195,10321,9137,8559,9433,9032,8866,1,-200.43582732777352,13581709.670699073,-26111832107.270145,-3.095497619434302e+16,11195.0,-3.711179635594623e+25
10660,9785,8569,8040,8678,8792,9071,1,-60.789593323267496,14670340.359153312,38656506378.838905,-2.4292211480754576e+16,10660.0,-1.1403619922937741e+25
10210,9306,8161,7619,8290,8942,9537,1,-30.688876618665418,14469806.930157091,78380986125.87106,-2.0231500316092536e+16,10210.0,-1.3757001634497427e+25
10096,9220,8103,7613,8331,8960,9236,1,-41.60999249217098,13578163.108000519,36927603642.96645,-1.985818848467595e+16,10096.0,-2.246884434509269e+25
11776,10984,9828,9218,10120,9038,8783,1,-3719.6943662706726,12833135.636760762,-43344433371.84156,-4.050199858701785e+16,11776.0,-4.0767404867033186e+25
11228,10401,9163,8589,9193,8692,8642,1,1223.8707548321267,14056242.721572498,-7693557371.923391,-3.0810328895389824e+16,11228.0,-2.456262692893965e+24
11795,10980,9855,9208,10039,9081,8911,1,9541.961962562013,12601433.631988358,-28937845166.08559,-4.023168763622634e+16,11795.0,-2.6461590202877217e+25
11528,10715,9520,8922,9680,8887,8617,1,205.39238731869472,13244238.0288095,-43711395554.64341,-3.5702788505006236e+16,11528.0,-1.9511901454745805e+25
10060,9127,8050,7547,8542,9301,9298,1,-37.948678339068046,13013482.776385829,-582906750.3879617,-1.9711684920703544e+16,10060.0,-5.221302496797343e+25
10219,9302,8148,7629,8336,9064,9960,1,-20.23537275530436,15253093.812656917,118177474973.26979,-2.0548725730166224e+16,10219.0,-2.2650735945772845e+25
10492,9581,8385,7837,8432,8701,9164,1,-46.25618271790771,14615539.530586546,61377153835.36864,-2.2185554212890236e+16,10492.0,-4.237381092366466e+24
11197,10369,9210,8587,9209,8691,8728,1,-681.4836180259324,13050394.419571508,5305679211.118681,-3.075544684729217e+16,11197.0,1.253341785558322e+24
11697,10830,9723,9103,9806,8968,8685,1,124.24029691042004,12093761.088078158,-47189432083.15578,-3.796685259531779e+16,11697.0,-1.0234308192370058e+25
12057,11279,10181,9529,10367,9221,9096,1,-623.3520006771655,12398156.175056184,-22369364950.68549,-4.546140038398587e+16,12057.0,-2.969525342424798e+25
11917,11143,10039,9401,10159,9050,8732,1,122.88370172847414,12027211.023123894,-55342657393.31617,-4.291579368538691e+16,11917.0,-1.6229616190022081e+25
10063,9144,8027,7503,8200,8911,9233,1,-42.98047645796463,13622959.943424318,42147721177.183624,-1.8971801957917268e+16,10063.0,-1.6831024100192866e+25
