B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10
9988,9178,8428,7256,6081,5270,5117,0,225730043399.51233,51108596.0,723859604864.0,66595568.0,5117.0,1.0,9178.0,-37708773.42857143,-0.8463446907045981,8428.0
9991,9169,8605,7651,6157,5321,5151,0,242597754465.51556,51463641.0,763723439731.0,70152019.0,5151.0,1.0,9169.0,-37359174.296513654,-0.8132301862961794,8605.0
10002,9202,8590,7391,6069,5261,5125,0,229835627000.51242,51260250.0,739395669564.0,68011982.0,5125.0,1.0,9202.0,-37874048.61030268,-0.8267462493950637,8590.0
10006,9189,8578,7392,6054,5256,5121,0,229119485481.5118,51240726.0,740087306112.0,67925088.0,5121.0,1.0,9189.0,-37877553.51200746,-0.822914992768761,8578.0
10004,9187,8551,7418,6069,5260,5120,0,230450365440.5118,51220480.0,742393558688.0,68149166.0,5120.0,1.0,9187.0,-37737311.172962226,-0.8214343012995348,8551.0
10019,9163,8506,7321,6077,5263,5128,0,228091886216.51184,51377432.0,734884622881.0,67082323.0,5128.0,1.0,9163.0,-37961578.11380202,-0.8358598207008965,8506.0
9996,9162,8415,7188,6093,5273,5123,0,224318172901.51254,51209508.0,718225075008.0,65856456.0,5123.0,1.0,9162.0,-37872870.58930481,-0.858411528150134,8415.0
10021,9190,8507,7461,6093,5276,5148,0,233975832948.51373,51588108.0,749236910301.0,68566590.0,5148.0,1.0,9190.0,-37827968.45162807,-0.8248678096458901,8507.0
10026,9207,8629,7463,6058,5265,5130,0,231880242510.51166,51433380.0,750185804988.0,68711841.0,5130.0,1.0,9207.0,-37989167.77610384,-0.814156483097921,8629.0
9992,9204,8672,7786,6125,5290,5142,0,245166739494.51462,51378864.0,777354738304.0,71662344.0,5142.0,1.0,9204.0,-37235223.18196494,-0.7897404392566426,8672.0
9994,9172,8509,7444,6141,5314,5156,0,235647808004.51593,51529064.0,743506987984.0,68276368.0,5156.0,1.0,9172.0,-37673905.51886238,-0.839602670574825,8509.0
10015,9167,8353,7046,6063,5258,5129,0,219058984778.51215,51366935.0,706715385350.0,64590682.0,5129.0,1.0,9167.0,-38246137.56698192,-0.8739137842903391,8353.0
10016,9179,8380,7082,6060,5262,5122,0,219769157166.5114,51301952.0,710468052992.0,65005678.0,5122.0,1.0,9179.0,-38181050.510739855,-0.8657876943881001,8380.0
10002,9189,8434,7143,6043,5256,5124,0,221126968104.51233,51250248.0,714585748572.0,65637027.0,5124.0,1.0,9189.0,-38132827.13753854,-0.8571428571428571,8434.0
10020,9199,8545,7343,6048,5248,5133,0,227907473919.51227,51432660.0,737240137200.0,67548257.0,5133.0,1.0,9199.0,-38088796.06307782,-0.8303138142995794,8545.0
10020,9251,8701,7908,6151,5260,5151,0,250503880137.51407,51613020.0,793966363200.0,73156908.0,5151.0,1.0,9251.0,-37209782.67038271,-0.7773920917597343,8701.0
10027,9199,8611,7407,6053,5258,5125,0,229725782875.51114,51388375.0,744705179703.0,68136993.0,5125.0,1.0,9199.0,-38041177.2805133,-0.8192135549872123,8611.0
10022,9190,8555,7349,6056,5256,5118,0,227728076478.5107,51292596.0,738137116916.0,67537310.0,5118.0,1.0,9190.0,-37974831.93383986,-0.825883492012264,8555.0
10023,9187,8560,7446,6051,5260,5120,0,230634096640.51083,51317760.0,748029098934.0,68406402.0,5120.0,1.0,9187.0,-37838024.37383178,-0.8129564941251191,8560.0
9984,9173,8479,7272,6078,5264,5129,0,226646565799.51376,51207936.0,724874821632.0,66706056.0,5129.0,1.0,9173.0,-37834616.24259936,-0.8479087452471483,8479.0
10009,9148,8398,7149,6097,5258,5138,0,223900902134.51334,51426242.0,716187399069.0,65399052.0,5138.0,1.0,9148.0,-38087433.27399381,-0.8674658112443019,8398.0
10013,9201,8564,7325,6047,5265,5120,0,226735416320.51135,51266560.0,734405737925.0,67397325.0,5120.0,1.0,9201.0,-38020741.261092946,-0.8296872467995463,8564.0
10026,9176,8441,7173,6066,5252,5134,0,223336141394.5121,51473484.0,721034808948.0,65819448.0,5134.0,1.0,9176.0,-38236054.06278877,-0.8558093015502584,8441.0
10043,9177,8381,7106,6072,5263,5119,0,220821312972.50974,51410117.0,716724298994.0,65211762.0,5119.0,1.0,9177.0,-38228006.69776876,-0.8591809331990601,8381.0
10011,9160,8351,7043,6057,5261,5129,0,218748972631.51236,51346419.0,705850312203.0,64513880.0,5129.0,1.0,9160.0,-38241043.07274578,-0.8740627130197682,8351.0
9975,9170,8540,7513,6140,5301,5143,0,237194357692.51562,51301425.0,747548195625.0,68894210.0,5143.0,1.0,9170.0,-37406020.6264637,-0.8288477034649476,8540.0
10022,9246,8857,8213,6202,5281,5141,0,261815722423.513,51523102.0,824917695092.0,75937398.0,5141.0,1.0,9246.0,-36734893.89680479,-0.745937318630296,8857.0
10098,9297,8914,8532,6992,5530,5244,0,312781762380.51935,52953912.0,870004661328.0,79322004.0,5244.0,1.0,9297.0,-35401286.266995735,-0.8201438848920863,8914.0
10003,9198,8602,7422,6055,5252,5128,0,230402096368.51266,51295384.0,742645386798.0,68267556.0,5128.0,1.0,9198.0,-37894917.88793304,-0.8215315603973086,8602.0
9984,9168,8446,7380,6182,5309,5159,0,235318369825.51675,51507456.0,735640289280.0,67659840.0,5159.0,1.0,9168.0,-37568489.135922335,-0.8565498920803586,8446.0
10023,9208,8580,7696,6632,5335,5179,0,264283582792.51672,51909117.0,773144231184.0,70864768.0,5179.0,1.0,9208.0,-36499771.50303031,-0.8766079891672309,8580.0
10018,9146,8403,7166,6099,5259,5133,0,224288565195.5124,51422394.0,719182081784.0,65540236.0,5133.0,1.0,9146.0,-38068457.434487686,-0.8623991935483871,8403.0
10005,9169,8443,7240,6058,5263,5115,0,224292310110.5113,51175575.0,724724181000.0,66383560.0,5115.0,1.0,9169.0,-37884691.26850646,-0.842391304347826,8443.0
10003,9187,8545,7386,6051,5261,5119,0,228730649158.51175,51205357.0,739043226474.0,67855182.0,5119.0,1.0,9187.0,-37813353.29350497,-0.8231226885351343,8545.0
10031,9189,8523,7290,6070,5257,5127,0,226819854036.51114,51428937.0,733526805690.0,66987810.0,5127.0,1.0,9189.0,-38114453.66420274,-0.8371979098628347,8523.0
10023,9188,8552,7339,6063,5258,5125,0,227992456625.51132,51367875.0,737279822331.0,67430732.0,5125.0,1.0,9188.0,-38029972.30910898,-0.8300939423388403,8552.0
10019,9177,8538,7320,6073,5252,5128,0,227910575520.51184,51377432.0,734784242520.0,67175640.0,5128.0,1.0,9177.0,-38022458.71539003,-0.8354512870641903,8538.0
10032,9188,8498,7245,6068,5264,5120,0,225037450240.51038,51363840.0,729144218880.0,66567060.0,5120.0,1.0,9188.0,-38115085.074135095,-0.8408605682378059,8498.0
10035,9177,8420,7163,6042,5259,5121,0,221579576010.5103,51389235.0,721322874675.0,65734851.0,5121.0,1.0,9177.0,-38223130.01152019,-0.8485501242750622,8420.0
9990,9195,8637,7755,6144,5286,5146,0,245138607434.51514,51408540.0,773949775500.0,71307225.0,5146.0,1.0,9195.0,-37209228.13685308,-0.7972114639814097,8637.0
10062,9273,8899,8554,6451,5280,5139,0,283527833949.51074,51708618.0,866039841576.0,79321242.0,5139.0,1.0,9273.0,-35770253.48556017,-0.7314261315115286,8899.0
10003,9149,8339,7044,6072,5246,5129,0,219322010156.51276,51305387.0,704822703396.0,64445556.0,5129.0,1.0,9149.0,-38146803.109005876,-0.8773520355798837,8339.0
10008,9162,8370,7078,6053,5263,5126,0,219562598750.51224,51301008.0,708932932992.0,64848636.0,5126.0,1.0,9162.0,-38176771.79187574,-0.8677839851024208,8370.0
10163,9417,9159,9283,8329,5535,5262,0,406794396066.51776,53477706.0,958809220027.0,87418011.0,5262.0,1.0,9417.0,-31262165.638060924,-0.8987190435525192,9159.0
10007,9159,8354,7066,6075,5262,5126,0,219987118692.51227,51295882.0,707589586234.0,64717494.0,5126.0,1.0,9159.0,-38121111.53627005,-0.8729564032697548,8354.0
10016,9180,8391,7118,6066,5264,5122,0,221105323062.5114,51301952.0,714079582208.0,65343240.0,5122.0,1.0,9180.0,-38118625.36789417,-0.8614194416414396,8391.0
9999,9191,8497,7239,6081,5253,5115,0,225112986285.5116,51144885.0,723755227239.0,66533649.0,5115.0,1.0,9191.0,-37890144.46834177,-0.8465739821251241,8497.0
10005,9189,8485,7251,6074,5257,5125,0,225666911000.51227,51275625.0,725825281275.0,66629439.0,5125.0,1.0,9189.0,-37969486.93282263,-0.8461284464256232,8485.0
10031,9192,8484,7260,6060,5257,5127,0,225514007136.51114,51428937.0,730508176860.0,66733920.0,5127.0,1.0,9192.0,-38130231.428571425,-0.8399410222804718,8484.0
10023,9200,8511,7324,6076,5262,5124,0,227969834400.51123,51357852.0,735772914396.0,67380800.0,5124.0,1.0,9200.0,-37957051.97039126,-0.8335773548072231,8511.0
10016,9181,8510,7301,6075,5267,5128,0,227393765424.512,51362048.0,732438189056.0,67030481.0,5128.0,1.0,9181.0,-37993516.20446534,-0.8387307818122343,8510.0
10009,9174,8451,7204,6073,5261,5118,0,223860716076.51135,51226062.0,721697303524.0,66089496.0,5118.0,1.0,9174.0,-37973284.122115724,-0.8498837595483228,8451.0
10021,9153,8316,7026,6071,5247,5128,0,218682657472.51175,51387688.0,705554018466.0,64308978.0,5128.0,1.0,9153.0,-38231162.07503608,-0.8768809849521204,8316.0
10094,9262,8761,8104,7021,5352,5173,0,294282084397.5125,52216262.0,825707126944.0,75059248.0,5173.0,1.0,9262.0,-35413103.277365595,-0.8615922718187875,8761.0
10169,9378,9158,9251,7604,5348,5166,0,363347686044.50806,52533054.0,956632597811.0,86755878.0,5166.0,1.0,9378.0,-32687299.210744705,-0.7768421052631579,9158.0
10038,9276,8851,8438,6488,5279,5134,0,281013109470.5115,51535092.0,850225064472.0,78270888.0,5134.0,1.0,9276.0,-35652393.335216366,-0.7490516486723081,8851.0
9970,9188,8601,7678,6136,5288,5137,0,241964191469.5153,51215890.0,763200110200.0,70545464.0,5137.0,1.0,9188.0,-37141725.41623067,-0.8058039215686275,8601.0
9997,9160,8440,7233,6092,5275,5125,0,225773869750.51266,51234625.0,722866085097.0,66254280.0,5125.0,1.0,9160.0,-37851235.21919431,-0.8523199733909862,8440.0
10032,9178,8328,7049,6069,5263,5123,0,219112492804.51068,51393936.0,709418578176.0,64695722.0,5123.0,1.0,9178.0,-38230558.2051513,-0.869926982509764,8328.0
10020,9184,8367,7097,6066,5262,5129,0,220754114149.5119,51392580.0,712541638800.0,65178848.0,5129.0,1.0,9184.0,-38192428.180709936,-0.8660925363053023,8367.0
10028,9180,8455,7177,6076,5269,5132,0,223741974836.51178,51463696.0,721724746768.0,65884860.0,5132.0,1.0,9180.0,-38224179.395387344,-0.8557612139403035,8455.0
10010,9198,8509,7238,6079,5263,5126,0,225491668666.51212,51311260.0,725248323800.0,66575124.0,5126.0,1.0,9198.0,-38052932.38688447,-0.8482541783882178,8509.0
10017,9194,8488,7235,6076,5256,5126,0,225286890092.51178,51347142.0,725961990915.0,66518590.0,5126.0,1.0,9194.0,-38068085.6065033,-0.8472727272727273,8488.0
10027,9186,8479,7239,6074,5265,5129,0,225469085882.51154,51428483.0,727814337231.0,66497454.0,5129.0,1.0,9186.0,-38124585.30711169,-0.8459508494144813,8479.0
10016,9178,8478,7230,6074,5260,5123,0,224925330369.5115,51311968.0,725315450880.0,66356940.0,5123.0,1.0,9178.0,-38038583.177636236,-0.8469168457596297,8478.0
10032,9201,8608,7692,6132,5291,5138,0,242294263918.51218,51544416.0,774130756608.0,70774092.0,5138.0,1.0,9201.0,-37462499.80111524,-0.7960954446854663,8608.0
10010,9167,8461,7224,6087,5258,5121,0,225131844717.51163,51261210.0,723845522400.0,66222408.0,5121.0,1.0,9167.0,-37948967.439427964,-0.849817457683372,8461.0
10017,9170,8428,7228,6100,5268,5129,0,226090330878.51205,51377193.0,725259608892.0,66280760.0,5129.0,1.0,9170.0,-37955968.057902224,-0.8525598404255319,8428.0
10128,9308,8876,8360,7147,5362,5171,0,308909288261.5106,52371888.0,857538570240.0,77814880.0,5171.0,1.0,9308.0,-34962387.04731861,-0.8380875202593193,8876.0
10137,9387,9102,9092,7470,5313,5157,0,350196925014.5087,52276509.0,934282727748.0,85346604.0,5157.0,1.0,9387.0,-33031118.717205014,-0.7811269312329597,9102.0
10065,9262,8775,8243,6362,5268,5145,0,269762125500.5112,51784425.0,835050726675.0,76346666.0,5145.0,1.0,9262.0,-36405267.745299146,-0.7565063961182179,8775.0
10021,9164,8300,7012,6072,5251,5130,0,218367899460.51193,51407730.0,704148132292.0,64257968.0,5130.0,1.0,9164.0,-38244810.10120482,-0.8797804836220202,8300.0
10017,9167,8435,7224,6096,5260,5131,0,225905030666.51227,51397227.0,724858247736.0,66222408.0,5131.0,1.0,9167.0,-37998116.56763486,-0.8531759228466911,8435.0
10096,9285,8859,8258,6326,5294,5138,0,268357796518.50894,51873248.0,841731465728.0,76675530.0,5138.0,1.0,9285.0,-36719127.3324303,-0.7457184325108853,8859.0
10113,9343,9037,8766,6456,5263,5142,0,290950721844.5085,52001046.0,896523093054.0,81900738.0,5142.0,1.0,9343.0,-35895277.24156246,-0.7062216728471363,9037.0
10019,9180,8453,7217,6077,5271,5124,0,224675558436.51144,51337356.0,724445065337.0,66252060.0,5124.0,1.0,9180.0,-38039501.5542411,-0.8490472245236123,8453.0
10064,9250,8780,8197,6152,5278,5139,0,259097480181.51065,51718896.0,830225734912.0,75822250.0,5139.0,1.0,9250.0,-36955829.65284738,-0.7373027259684362,8780.0
9994,9212,8690,7928,6133,5294,5136,0,249673435344.51392,51329184.0,791848925408.0,73032736.0,5136.0,1.0,9212.0,-36955534.21035673,-0.7719825642567263,8690.0
10005,9166,8314,7014,6066,5259,5131,0,218256926258.51288,51335655.0,702101575350.0,64290324.0,5131.0,1.0,9166.0,-38201568.80129901,-0.8813122638268637,8314.0
10007,9170,8374,7076,6068,5264,5124,0,219958767840.51205,51275868.0,708590986724.0,64886920.0,5124.0,1.0,9170.0,-38134247.17458801,-0.8698013919538279,8374.0
10003,9185,8454,7162,6078,5269,5129,0,223217321528.51276,51305387.0,716629784458.0,65782970.0,5129.0,1.0,9185.0,-38095347.185947485,-0.8608593487747567,8454.0
10033,9186,8474,7216,6078,5260,5125,0,224725171750.51083,51419125.0,726370418224.0,66286176.0,5125.0,1.0,9186.0,-38151278.97097002,-0.8476678795898115,8474.0
10032,9199,8479,7218,6076,5255,5127,0,224801184945.51108,51434064.0,726426911232.0,66398382.0,5127.0,1.0,9199.0,-38169553.57412431,-0.8478584422027452,8479.0
10026,9195,8475,7237,6077,5267,5120,0,225122416640.51068,51333120.0,727468132212.0,66544215.0,5120.0,1.0,9195.0,-38043412.691445425,-0.8440487965710518,8475.0
10037,9175,8474,7225,6078,5253,5125,0,225005499000.51065,51439625.0,727856391025.0,66289375.0,5125.0,1.0,9175.0,-38155237.328888364,-0.8458491500247566,8474.0
9997,9157,8293,7008,6075,5262,5125,0,218138460250.51266,51234625.0,700379583072.0,64172256.0,5125.0,1.0,9157.0,-38074447.54612324,-0.8828596037898363,8293.0
9994,9172,8471,7237,6100,5264,5119,0,225930673895.5122,51159286.0,722831820532.0,66377764.0,5119.0,1.0,9172.0,-37815609.669106364,-0.8514637391882901,8471.0
10013,9166,8338,7076,6070,5264,5132,0,220374782392.51257,51386716.0,709440955844.0,64858616.0,5132.0,1.0,9166.0,-38163415.71983689,-0.8717513164599966,8338.0
10023,9193,8485,7228,6094,5270,5120,0,225471528960.51083,51317760.0,726128703612.0,66447004.0,5120.0,1.0,9193.0,-38023137.82911019,-0.8481033625973166,8485.0
10006,9182,8473,7200,6061,5273,5126,0,223643243318.5123,51290756.0,720864259200.0,66110400.0,5126.0,1.0,9182.0,-38085196.906644635,-0.8516364844658582,8473.0
9989,9181,8429,7136,6078,5258,5125,0,222233417250.5131,51193625.0,712030943456.0,65515616.0,5125.0,1.0,9181.0,-38002794.93415589,-0.8654170888213442,8429.0
10024,9180,8462,7239,6075,5261,5132,0,225638130800.512,51443168.0,727378889664.0,66454020.0,5132.0,1.0,9180.0,-38102560.98818246,-0.8474240422721269,8462.0
10042,9236,8715,7871,6118,5265,5125,0,246741766875.51038,51465250.0,793725524444.0,72696556.0,5125.0,1.0,9236.0,-37301017.87148595,-0.7683658170914542,8715.0
10078,9286,8931,8453,6235,5264,5133,0,270480232008.50934,51730374.0,858538108052.0,78494558.0,5133.0,1.0,9286.0,-36579570.441551894,-0.7165991902834008,8931.0
10058,9241,8807,8187,6139,5265,5130,0,257782161420.51007,51597540.0,828224461068.0,75656067.0,5130.0,1.0,9241.0,-36954408.17815374,-0.7353784403669725,8807.0
10007,9220,8667,7851,6131,5275,5122,0,246493550706.51187,51255854.0,786199524699.0,72386220.0,5122.0,1.0,9220.0,-37027539.9103496,-0.7754731264193793,8667.0
10017,9159,8315,7012,6064,5251,5129,0,218037636750.51205,51377193.0,703586106468.0,64222908.0,5129.0,1.0,9159.0,-38257871.632471435,-0.8788553803975325,8315.0
10002,9163,8285,6999,6064,5263,5117,0,217124201161.51163,51180234.0,700179987996.0,64131837.0,5117.0,1.0,9163.0,-38068575.870730236,-0.8792096219931271,8285.0
10014,9165,8447,7235,6073,5255,5124,0,225087789360.51172,51311736.0,725527218060.0,66308775.0,5124.0,1.0,9165.0,-37980040.06795312,-0.8466622604097819,8447.0
10021,9175,8415,7119,6079,5269,5142,0,222475720818.51312,51527982.0,714893119479.0,65316825.0,5142.0,1.0,9175.0,-38300780.94224599,-0.868727825646224,8415.0
9995,9207,8691,7829,6128,5266,5139,0,246497870124.5142,51364305.0,782117295725.0,72081603.0,5139.0,1.0,9207.0,-37174996.19399379,-0.7837425651974989,8691.0
9991,9157,8287,7003,6061,5261,5129,0,217650094639.51337,51243839.0,699040027243.0,64126471.0,5129.0,1.0,9157.0,-38103598.161759384,-0.8837008959338387,8287.0
10004,9160,8305,6994,6064,5253,5120,0,217096248320.5118,51220480.0,699959631904.0,64065040.0,5120.0,1.0,9160.0,-38142062.35279952,-0.8806329549363605,8305.0
10008,9151,8328,7046,6071,5266,5119,0,218920469583.51154,51230952.0,705727810944.0,64477946.0,5119.0,1.0,9151.0,-38079116.76236792,-0.8729536152796725,8328.0
10020,9176,8385,7123,6081,5268,5125,0,221937827750.5115,51352500.0,715152049200.0,65360648.0,5125.0,1.0,9176.0,-38110095.01341682,-0.8632305878389759,8385.0
9998,9183,8399,7122,6076,5257,5124,0,221681010852.5125,51229752.0,711915148488.0,65401326.0,5124.0,1.0,9183.0,-38024708.621026315,-0.8655405405405405,8399.0
10001,9182,8443,7166,6062,5260,5128,0,222710527120.51276,51285128.0,716743327166.0,65798212.0,5128.0,1.0,9182.0,-38087899.006514266,-0.8579554960682617,8443.0
10024,9172,8458,7185,6073,5272,5129,0,223749957920.5117,51413096.0,721952938560.0,65900820.0,5129.0,1.0,9172.0,-38177807.615689285,-0.8538371899450641,8458.0
10023,9245,8775,8038,6125,5265,5128,0,252414138928.51163,51397944.0,807501732102.0,74311310.0,5128.0,1.0,9245.0,-37007315.031339034,-0.7532314923619271,8775.0
10018,9203,8604,7618,6099,5263,5121,0,237881526723.5112,51302178.0,764544948232.0,70108454.0,5121.0,1.0,9203.0,-37470183.8002092,-0.7981608478802993,8604.0
10024,9183,8484,7288,6092,5261,5129,0,227668467759.5117,51413096.0,732302437888.0,66925704.0,5129.0,1.0,9183.0,-37987417.37812352,-0.8420620587752422,8484.0
10017,9183,8468,7263,6077,5258,5125,0,226152069125.51166,51337125.0,728771519007.0,66696129.0,5125.0,1.0,9183.0,-37975634.189005665,-0.843205001645278,8468.0
9990,9176,8457,7204,6076,5270,5130,0,224496561690.51355,51248700.0,718959920400.0,66103904.0,5130.0,1.0,9176.0,-37967714.76055338,-0.8567134268537074,8457.0
10059,9265,8887,8308,6175,5267,5140,0,263640057600.511,51703260.0,840632360148.0,76973620.0,5140.0,1.0,9265.0,-36862305.55192979,-0.7288712422007941,8887.0
10033,9256,8818,8137,6112,5269,5133,0,255229750230.51163,51499389.0,819079281193.0,75316072.0,5133.0,1.0,9256.0,-37019247.22522114,-0.7412274368231047,8818.0
10025,9247,8780,8032,6099,5266,5130,0,251252738460.51175,51428250.0,807221020000.0,74271904.0,5130.0,1.0,9247.0,-37111948.48291572,-0.7513181019332161,8780.0
10023,9204,8601,7627,6089,5264,5130,0,238189896270.5118,51417990.0,766212454683.0,70198908.0,5130.0,1.0,9204.0,-37563230.922567144,-0.7976986471777329,8601.0
10021,9186,8521,7327,6089,5261,5117,0,228239082477.51065,51277457.0,735780571207.0,67305822.0,5117.0,1.0,9186.0,-37876590.37841802,-0.8331162487788993,8521.0
10043,9172,8485,7239,6097,5265,5122,0,226014083958.51004,51440246.0,730138924911.0,66396108.0,5122.0,1.0,9172.0,-38113643.19116087,-0.8447963054593436,8485.0
10028,9181,8463,7197,6085,5272,5129,0,224566679364.5115,51433612.0,723735962448.0,66075657.0,5129.0,1.0,9181.0,-38157886.39684509,-0.8532690068208285,8463.0
10011,9194,8440,7166,6074,5259,5134,0,223412540448.51288,51396474.0,718177387086.0,65884204.0,5134.0,1.0,9194.0,-38152954.807109006,-0.8601105712849724,8440.0
10021,9193,8405,7132,6083,5239,5131,0,222551655354.51202,51417751.0,716198585212.0,65564476.0,5131.0,1.0,9193.0,-38170319.09363474,-0.8639501599595891,8405.0
10012,9173,8379,7100,6084,5250,5134,0,221718910858.5128,51401608.0,711705022400.0,65128300.0,5134.0,1.0,9173.0,-38162775.61117078,-0.8710553104852392,8379.0
10016,9172,8356,7066,6080,5263,5123,0,220039320349.5115,51311968.0,708862928896.0,64809352.0,5123.0,1.0,9172.0,-38137228.11153662,-0.8714067018200374,8356.0
9994,9158,8305,7016,6054,5263,5117,0,217292734673.51202,51139298.0,700758332576.0,64252528.0,5117.0,1.0,9158.0,-38049058.83937387,-0.8763486898441514,8305.0
10003,9160,8278,6987,6059,5265,5127,0,216996322083.51254,51285381.0,699119282883.0,64000920.0,5127.0,1.0,9160.0,-38170347.46514858,-0.8833563059958649,8278.0
10001,9162,8286,6989,6073,5276,5136,0,217942025520.51358,51365136.0,699039786989.0,64033218.0,5136.0,1.0,9162.0,-38205679.71325127,-0.8884276076803321,8286.0
10041,9224,8728,7896,6119,5275,5140,0,248290691480.5119,51610740.0,796087993176.0,72832704.0,5140.0,1.0,9224.0,-37378840.87076077,-0.7696915244085055,8728.0
10028,9246,8823,8097,6121,5273,5138,0,254596675704.5124,51523864.0,814240668048.0,74864862.0,5138.0,1.0,9246.0,-37087795.21081265,-0.7483250801048645,8823.0
10040,9260,8863,8234,6110,5268,5130,0,258037455870.511,51505200.0,830000374400.0,76246840.0,5130.0,1.0,9260.0,-36940159.91312197,-0.7293147568950811,8863.0
10053,9259,8825,8083,6106,5261,5130,0,253138536720.51028,51571890.0,816890685147.0,74840497.0,5130.0,1.0,9259.0,-37221711.06288952,-0.7434782608695653,8825.0
10033,9217,8578,7549,6080,5248,5141,0,235909621926.51242,51579653.0,759890560861.0,69579133.0,5141.0,1.0,9217.0,-37820652.899976686,-0.8082062568778494,8578.0
10035,9178,8477,7316,6070,5263,5135,0,227984161340.51172,51529725.0,736730162100.0,67146248.0,5135.0,1.0,9178.0,-38074330.698360264,-0.835502766026684,8477.0
10013,9186,8514,7320,6088,5264,5134,0,228740985564.51276,51406742.0,733904437080.0,67241520.0,5134.0,1.0,9186.0,-37965361.96758281,-0.8401243658975618,8514.0
10004,9172,8470,7221,6075,5264,5138,0,225340194660.5136,51400552.0,722677795536.0,66231012.0,5138.0,1.0,9172.0,-38090124.72314049,-0.8546240851630074,8470.0
10021,9187,8435,7167,6078,5272,5132,0,223503752528.51215,51427772.0,719713300647.0,65843229.0,5132.0,1.0,9187.0,-38170998.89555424,-0.8584810973569755,8435.0
10030,9199,8409,7120,6086,5256,5138,0,222589920882.51227,51534140.0,716278408000.0,65496880.0,5138.0,1.0,9199.0,-38290718.009037934,-0.8670266621667229,8409.0
10039,9198,8369,7074,6078,5257,5143,0,221075619676.51233,51630577.0,712928479554.0,65066652.0,5143.0,1.0,9198.0,-38414342.14936074,-0.8728784792939579,8369.0
9996,9153,8293,7004,6064,5254,5121,0,217449228339.51233,51189516.0,699839792064.0,64107612.0,5121.0,1.0,9153.0,-38070900.30712649,-0.8806534823731729,8293.0
10012,9161,8283,7007,6072,5261,5133,0,218339808303.5127,51391596.0,702382689008.0,64191127.0,5133.0,1.0,9161.0,-38203364.78486056,-0.8828689370485037,8283.0
10013,9159,8286,7006,6077,5258,5132,0,218445879136.51257,51386716.0,702422744014.0,64167954.0,5132.0,1.0,9159.0,-38196858.500120685,-0.8833046471600688,8286.0
10001,9162,8324,7040,6069,5255,5134,0,219302701572.51337,51345134.0,704140807040.0,64500480.0,5134.0,1.0,9162.0,-38163999.76934166,-0.8794107571085988,8324.0
9990,9158,8287,7011,6074,5268,5122,0,218068243406.51276,51168780.0,699698501100.0,64206738.0,5122.0,1.0,9158.0,-38003321.49052733,-0.8823428079242033,8287.0
10010,9159,8294,7005,6078,5275,5134,0,218535789786.5129,51391340.0,701901700500.0,64158795.0,5134.0,1.0,9159.0,-38208777.36122498,-0.8847148026882647,8294.0
10007,9154,8291,6996,6080,5252,5119,0,217688914968.51157,51225833.0,700579782804.0,64041384.0,5119.0,1.0,9154.0,-38089599.18152213,-0.8819779462439696,8291.0
10018,9176,8297,7010,6078,5261,5125,0,218308400125.5116,51342250.0,703525871240.0,64323760.0,5125.0,1.0,9176.0,-38178167.09352778,-0.8798283261802575,8297.0
10021,9188,8331,7053,6072,5256,5127,0,219516575838.51163,51377667.0,708265370373.0,64802964.0,5127.0,1.0,9188.0,-38194772.707238026,-0.8726808510638298,8331.0
10039,9199,8385,7094,6084,5260,5122,0,221013562432.51022,51419758.0,714944109974.0,65257706.0,5122.0,1.0,9199.0,-38232466.21395349,-0.8641808672178167,8385.0
10049,9182,8404,7138,6078,5269,5129,0,222468908106.51044,51541321.0,720812378338.0,65541116.0,5129.0,1.0,9182.0,-38297231.11494526,-0.8576923076923076,8404.0
10023,9166,8423,7166,6096,5267,5139,0,224440233768.51273,51508197.0,719900150814.0,65683556.0,5139.0,1.0,9166.0,-38176942.17998338,-0.8631172321128653,8423.0
10022,9196,8424,7192,6094,5274,5133,0,224917922325.5122,51442926.0,722367960928.0,66137632.0,5133.0,1.0,9196.0,-38084910.14245014,-0.8573576081509938,8424.0
10042,9171,8466,7266,6086,5263,5121,0,226403675793.50998,51425082.0,732716257224.0,66636486.0,5121.0,1.0,9171.0,-38045574.86746988,-0.8393705949844288,8466.0
10033,9209,8611,7557,6085,5279,5128,0,235756266808.51114,51449224.0,760695849573.0,69592413.0,5128.0,1.0,9209.0,-37751858.09731738,-0.804139877685432,8611.0
10061,9255,8796,8030,6093,5277,5127,0,250796064456.5096,51582747.0,812826479630.0,74317650.0,5127.0,1.0,9255.0,-37318431.03171896,-0.7461795954009606,8796.0
10048,9246,8792,8028,6087,5281,5121,0,250193557827.50967,51455808.0,810525376512.0,74226888.0,5121.0,1.0,9246.0,-37219282.38466788,-0.7456319161327898,8792.0
10047,9241,8769,8009,6103,5275,5124,0,250404135996.51,51480828.0,808446151881.0,74011169.0,5124.0,1.0,9241.0,-37194963.7817311,-0.7503294772294626,8769.0
9992,9148,8268,6984,6063,5253,5122,0,216834742878.51263,51179024.0,697283006976.0,63889632.0,5122.0,1.0,9148.0,-38057917.05660377,-0.8844759108962182,8268.0
