B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10
10661,9928,9441,9619,17352,19295,13464,0,10419.144002015933,9619.0,4614306539487480.0,143553167.42781436,0.4072661794301451,1.6287259416726576,26969.562397250036,17352.0,23083.0,90803360.0
10821,10165,9730,10178,17112,20364,14567,0,11306.323262920692,10178.0,6052870489442700.0,157644073.40593848,0.4510791366906475,-57.55285839626675,27288.382133206167,17112.0,24745.0,99021762.0
10735,9982,9559,9880,17208,19851,14077,0,10876.068382001005,9880.0,5398511154248289.0,151130671.41988796,0.43906266345852074,6.1727719367424205,27086.473659817704,17208.0,23957.0,94433040.0
10735,10049,9607,9975,17171,19866,14147,0,10980.879110541553,9975.0,5447336886052516.0,151882191.4147355,0.4342666805454356,8.964014053013988,27144.45012430081,17171.0,24122.0,95819850.0
10780,10048,9604,9924,17464,20213,14232,0,10968.577215492329,9924.0,5655173485764096.0,153435191.42461315,0.4485630987088713,5.096521738159483,27386.515260323158,17464.0,24156.0,95300172.0
10147,9443,9065,9343,15661,18139,12212,0,9827.849353726067,9343.0,2879074882823300.0,123927375.39699815,0.3164920022062879,3.9749333839524543,25002.305585781647,15661.0,21555.0,84684952.0
10156,9401,9209,9465,15889,17590,12228,0,9932.90940947203,9465.0,2865241685261484.0,124199795.40829328,0.30003257682701706,-6.676682282141454,25352.34903192046,15889.0,21693.0,87153720.0
10125,9417,8962,9133,15079,17856,12151,0,9635.895864525364,9133.0,2945378656848792.0,123041025.37544712,0.336755188573979,1.398465784802187,24210.15643924102,15079.0,21284.0,81840813.0
10132,9449,9035,9270,15463,18295,12258,0,9787.93292856324,9270.0,2989899041477400.0,124210313.38888887,0.33071389042612065,2.2539377800137532,24731.261114237477,15463.0,21528.0,83745180.0
10169,9470,9048,9285,15537,18308,12311,0,9811.194894126224,9285.0,3049772463414144.0,125202869.39044794,0.3344385499557913,2.1970920846551167,24820.270305514157,15537.0,21596.0,84001395.0
10140,9460,9077,9339,15561,18324,12386,0,9891.225130826873,9339.0,3109483100113918.0,125606425.39203066,0.33568359590172964,3.579764330933257,24898.27725511898,15561.0,21725.0,84760764.0
10853,10122,9717,10147,17413,20299,14376,0,11183.035211119008,10147.0,5740373550533256.0,156037103.41867748,0.43521663064731914,-27.10904947329906,27558.453201219512,17413.0,24523.0,98588252.0
10831,10164,9805,10282,17398,20808,14836,0,11511.023261157357,10282.0,6495387226950600.0,160703551.4157625,0.4644569097399286,-6.630794027579158,27678.434292675498,17398.0,25118.0,100804728.0
10816,10153,9754,10139,17471,20699,14635,0,11311.892634238451,10139.0,6260147006663360.0,158306794.41883358,0.46093910190691,51.45744732541063,27608.47648384673,17471.0,24774.0,98885667.0
10626,9824,9123,8989,17822,17948,12326,0,9448.91615317624,8989.0,3423369048408198.0,130988401.44873996,0.3657788008330593,0.32647541900158417,26809.750833796552,17822.0,21315.0,81997658.0
10656,9897,9217,9295,16944,18724,12974,0,9951.971548635152,9295.0,4054925284827794.0,138263917.41586536,0.3991537376586742,0.6746837119025066,26237.521787531805,16944.0,22269.0,85662720.0
10745,10003,9487,9818,17050,19795,13824,0,10709.918337769352,9818.0,4984280455873536.0,148552703.41328022,0.42226204279540425,3.0898177237035656,26866.442823156227,17050.0,23642.0,93133548.0
10711,9975,9401,9585,17136,19383,13414,0,10356.234261156078,9585.0,4539330182995006.0,143690767.41785887,0.4072970960536113,1.2353122853514888,26719.508171206227,17136.0,22999.0,90099000.0
10133,9500,9133,9458,15623,18566,12504,0,10035.286968127126,9458.0,3176916346693776.0,126715535.3918832,0.3335158217453192,10.991077858287836,25079.277231329692,15623.0,21962.0,86370456.0
10177,9507,9120,9480,15542,18585,12561,0,10064.45774069301,9480.0,3218885959910400.0,127845857.38826327,0.33782894736842106,17.34206787306156,25020.2329916123,15542.0,22041.0,86448120.0
10153,9491,9096,9406,15703,18424,12422,0,9956.608620646333,9406.0,3099729278610432.0,126132987.39555454,0.33157431838170626,5.144095064172811,25107.305225225224,15703.0,21828.0,85547570.0
10158,9509,9152,9465,15872,18630,12516,0,10039.513580780309,9465.0,3198451613220864.0,127150043.40085694,0.33336975524475526,10.209250556830147,25335.34354217711,15872.0,21981.0,86614215.0
10202,9520,9184,9559,15641,18510,12608,0,10140.55269541394,9559.0,3242405852413952.0,128639423.39130385,0.3319904181184669,-12.373883481552086,25198.242507813935,15641.0,22167.0,87780297.0
10206,9538,9071,9374,15405,18344,12683,0,10019.933368907015,9374.0,3453258531990927.0,129455380.38080996,0.36478888766398415,3.034081103857107,24777.19696095403,15405.0,22057.0,85022180.0
10220,9560,9190,9546,15833,18984,12812,0,10206.442853033845,9546.0,3533980372751200.0,130951451.39616017,0.35538628944504896,35.4292345840318,25377.299305184395,15833.0,22358.0,87718194.0
10205,9529,9174,9519,15832,18782,12667,0,10130.55905522078,9519.0,3356031015689616.0,129279401.3980799,0.34314366688467407,47.23736630157365,25349.30833481429,15832.0,22186.0,87317787.0
10176,9504,9146,9488,15589,18748,12668,0,10113.255764319048,9488.0,3369749121579840.0,128922235.39030047,0.34769298053794007,30.270011542779702,25075.247182708295,15589.0,22156.0,86767760.0
10173,9527,9155,9504,15542,18627,12620,0,10107.88985428094,9504.0,3295896013978000.0,128395879.38697632,0.3403604587657018,21.05808274468293,25044.22983795865,15542.0,22124.0,86999616.0
10182,9479,9058,9317,15456,18446,12597,0,9945.500725193267,9317.0,3390046113330240.0,128275250.38667113,0.362110841245308,2.885163041165454,24771.233409177094,15456.0,21914.0,84384069.0
10156,9410,9049,9273,15444,18011,12486,0,9872.262310148455,9273.0,3284998931036718.0,126820301.39066176,0.3550668582163775,3.376391691951499,24715.24640695915,15444.0,21759.0,83902104.0
10174,9523,9138,9483,15518,18541,12655,0,10104.565044847177,9483.0,3351950801213040.0,128764624.38628584,0.347121908513898,12.383007267446297,24999.225486526946,15518.0,22138.0,86646171.0
10213,9562,9184,9552,15741,18649,12723,0,10177.278220247803,9552.0,3402902605390848.0,129952721.392503,0.34527439024390244,49.82303765309832,25291.272069464543,15741.0,22275.0,87716016.0
10247,9589,9267,9665,15808,18900,12934,0,10343.825401751528,9665.0,3630998782022094.0,132547631.39336996,0.3527570950685227,-7.0777943685426905,25471.26200323683,15808.0,22599.0,89555890.0
10203,9524,9234,9629,15851,18569,12881,0,10304.803305600732,9629.0,3571740165285072.0,131437723.39911611,0.3521767381416504,-5.20143428261989,25478.295148725214,15851.0,22510.0,88904557.0
10188,9526,9159,9491,15532,18531,12628,0,10096.83521823116,9491.0,3323113769476116.0,128666691.38664581,0.34250464024456817,13.899615042550792,25021.223989520957,15532.0,22119.0,86918578.0
10231,9565,9223,9635,15561,18807,12986,0,10345.612248459493,9635.0,3701640546644694.0,132872751.38528267,0.36333080342621704,-8.057921392199228,25194.19230769231,15561.0,22621.0,88853970.0
10203,9532,9190,9524,15549,18639,12691,0,10144.571737050053,9524.0,3394493100271700.0,129498963.38693063,0.34461371055495105,61.90545133755371,25071.21848110737,15549.0,22215.0,87516036.0
10218,9523,9133,9442,15386,18479,12702,0,10079.212842200192,9442.0,3453954592190280.0,129801737.38102026,0.3569473338443009,6.1590793021013575,24826.1729876161,15386.0,22144.0,86224344.0
10202,9508,9152,9470,15410,18298,12630,0,10077.176301544388,9470.0,3342892847923200.0,128863889.38295731,0.34527972027972026,13.070369669610612,24878.181643625194,15410.0,22100.0,86659970.0
10227,9556,9159,9541,15466,18133,12694,0,10153.464356315952,9541.0,3357519802229142.0,129834231.38208733,0.34425155584670813,34.914096323054366,25005.17885092575,15466.0,22235.0,87376478.0
10240,9619,9333,9746,16154,18517,12878,0,10387.290835114023,9746.0,3513279534017544.0,131883597.40450579,0.3355834136933462,-4.3083890414902015,25898.35204599256,16154.0,22624.0,90949672.0
10236,9526,9165,9479,15396,18579,12729,0,10115.208625168301,9479.0,3474902200331250.0,130306772.38122754,0.3546099290780142,10.62175925912928,24873.162984496124,15396.0,22208.0,86865556.0
10241,9563,9164,9497,15524,18593,12828,0,10168.444037625173,9497.0,3588423936644928.0,131384375.38394625,0.36348756001745963,7.889664204193434,25019.20234715124,15524.0,22325.0,87021011.0
10222,9529,9175,9535,15437,18707,13028,0,10287.010252354898,9535.0,3830791202472500.0,133185243.38267685,0.38070844686648503,-95.57087907395966,24970.171620325982,15437.0,22563.0,87474090.0
10237,9573,9210,9567,15642,18788,12849,0,10233.873269215024,9567.0,3577067753473800.0,131548061.38795476,0.35635179153094465,86.69418095417707,25207.22997224792,15642.0,22416.0,88102503.0
10198,9227,8437,7284,20855,12317,7846,0,7115.420334020468,7284.0,313877885022988.0,80021353.55753705,0.06661135474694797,-0.14407364269814496,28138.316505583185,20855.0,15130.0,61447824.0
10197,9221,8335,7279,19283,11645,7702,0,7141.886004625619,7279.0,226336757549850.0,78544995.52177352,0.050749850029994,-0.18126901956270952,26561.198877393792,19283.0,14981.0,60663186.0
10188,9545,9188,9513,15615,18557,12603,0,10104.813040067997,9513.0,3287565306614880.0,128411966.38868934,0.33630822812363953,14.994500078712402,25126.247097844112,15615.0,22116.0,87395931.0
10184,9478,9310,9799,15319,17954,12717,0,10379.935519168755,9799.0,3216394574076600.0,129522644.38124822,0.3134264232008593,-1.8157740602570156,25116.09172346641,15319.0,22516.0,91218891.0
10214,9222,8355,7222,20643,12245,7788,0,7045.576859053591,7222.0,307705516648200.0,79554419.55323507,0.06774386594853381,-0.1436959609248707,27864.307507910635,20643.0,15010.0,60332588.0
10201,9205,8369,7218,20434,11865,7616,0,7082.830279404805,7218.0,212303494738048.0,77698431.54949634,0.04755645835822679,-0.16189014799213217,27651.294635004397,20434.0,14834.0,60400224.0
10215,9530,9231,9659,15046,18079,12904,0,10334.902107315767,9659.0,3568096220606280.0,131827263.36656508,0.35153287834470803,-4.759985631214334,24703.00062098944,15046.0,22563.0,89152570.0
10215,9250,8414,7295,19446,11927,7711,0,7159.826995814517,7295.0,227095772199296.0,78775575.52429155,0.049441407178512004,-0.1720136333550526,26740.209728090133,19446.0,15006.0,61372835.0
10234,9233,8392,7229,20276,11914,7650,0,7086.709285404646,7229.0,226816414761600.0,78297749.5446046,0.050166825548141086,-0.16155370725885512,27504.280123481378,20276.0,14879.0,60658539.0
10228,9249,8409,7281,20124,12147,7726,0,7136.800795019281,7281.0,243110333867670.0,79029253.54037002,0.05291949102152456,-0.15854582073932297,27404.264248181084,20124.0,15007.0,61218648.0
10215,9233,8407,7276,19831,11939,7742,0,7127.053395690499,7276.0,254988843088028.0,79092271.53438497,0.055429998810515045,-0.16557701305812145,27106.243344425955,19831.0,15018.0,61162056.0
10209,9211,8359,7232,19598,11633,7572,0,7113.521176724245,7232.0,179886334676880.0,77310119.52997091,0.040674721856681424,-0.17948309958315578,26829.22973692619,19598.0,14804.0,60445056.0
10215,9199,8333,7212,19596,11666,7519,0,7101.857134983217,7212.0,160288078962037.0,76814103.53053553,0.036841473658946355,-0.17913768818156142,26807.231212024304,19596.0,14731.0,60090384.0
10222,9246,8445,7304,21256,12643,7903,0,7128.119819436465,7304.0,337612184593425.0,80792368.56499144,0.0709295441089402,-0.134000884562719,28559.338046039513,21256.0,15207.0,61674976.0
10173,9212,8349,7232,19030,11724,7647,0,7094.828628544785,7232.0,221211708002505.0,77800577.51588842,0.04970655168283627,-0.17660056560412968,26261.18347070114,19030.0,14879.0,60372736.0
10187,9217,8362,7254,20023,11704,7594,0,7137.8351697944,7254.0,180538502686240.0,77367671.5396487,0.040660129155704376,-0.17408381350092456,27276.262505083367,20023.0,14848.0,60650694.0
10156,9214,8360,7255,19114,11576,7619,0,7133.718146893696,7255.0,193825945913600.0,77386182.51791094,0.04354066985645933,-0.18391571712362412,26368.19010939942,19114.0,14874.0,60644545.0
10201,9210,8381,7237,20870,12154,7703,0,7085.788051839224,7237.0,252137531043278.0,78586005.55866952,0.0556019568070636,-0.14955600271451724,28106.32167963258,20870.0,14940.0,60646060.0
10224,9237,8416,7263,20000,12049,7756,0,7106.026009364446,7263.0,270829628059648.0,79305099.53811994,0.05857889733840304,-0.15912927314829317,27262.257058101473,20000.0,15019.0,61118145.0
10204,9244,8439,7325,19881,12258,7899,0,7157.390368255339,7325.0,322898464648746.0,80609294.53500336,0.0680175376229411,-0.15434763689956188,27205.24305053219,19881.0,15224.0,61808350.0
10200,9192,8342,7194,19428,11765,7582,0,7059.945350457901,7194.0,204717927718624.0,77343981.52683628,0.046511627906976744,-0.17226551129267645,26621.220416124837,19428.0,14776.0,60005154.0
10065,9348,8947,8978,15253,16627,11864,0,9415.314437944411,8978.0,2740831515950736.0,119423023.38709363,0.32256622331507767,1.0238998128599164,24229.269468003084,15253.0,20842.0,80317188.0
10062,9298,8828,8790,15128,16027,11371,0,9086.824378275871,8790.0,2287237764636784.0,114426372.38533345,0.2923652016311735,0.5382482140722548,23916.264903276748,15128.0,20161.0,77589330.0
10069,9335,8901,8902,14814,16461,11593,0,9255.454168800992,8902.0,2471650930808163.0,116741509.36980683,0.3023255813953488,0.746659115037078,23714.1239199157,14814.0,20495.0,79227800.0
10057,9373,8936,9037,15151,16328,11526,0,9353.948389289715,9037.0,2290814018396544.0,115928507.38131602,0.27853625783348257,0.9493569403362635,24186.22595210051,15151.0,20563.0,80745595.0
10041,9301,8919,8965,15343,16649,11628,0,9328.16004287619,8965.0,2463250147041204.0,116768375.39375277,0.29857607355084653,0.9612273220517484,24306.309128630706,15343.0,20593.0,79949870.0
10019,9245,8926,8909,15995,16235,11296,0,9178.583715096875,8909.0,2148279913146752.0,113185919.42196718,0.26742101725296885,0.7456723064532886,24902.50920348059,15995.0,20205.0,79512825.0
10083,9350,8904,8946,14821,16791,11887,0,9392.017253714634,8946.0,2771644910715072.0,119868507.36909313,0.33030098831985627,0.9425141292121896,23765.111861544956,14821.0,20833.0,79646238.0
10095,9345,9011,9049,14945,16647,11849,0,9463.181099186108,9049.0,2693926300041200.0,119627503.37466186,0.3107313283764288,1.2848207541506012,23992.134226804123,14945.0,20898.0,81531490.0
10120,9428,9066,9302,14886,16931,12266,0,9820.263684719048,9302.0,2988220144294944.0,124144185.36660707,0.3269358041032429,3.9457790900440353,24186.048258497693,14886.0,21568.0,84322630.0
10117,9423,9046,9211,14890,16871,12075,0,9675.106081552069,9211.0,2829914535604800.0,122174849.36711317,0.3166040238779571,2.0790164927172365,24099.070186465535,14890.0,21286.0,83313495.0
10060,9388,9085,9170,15256,16963,11990,0,9623.63549884407,9170.0,2790732144255000.0,120631389.38459215,0.3104017611447441,1.8971805395237693,24424.235180908392,15256.0,21160.0,83300280.0
10071,9358,8919,8974,15021,16887,11928,0,9433.578305130735,8974.0,2802918365986032.0,120138815.37696157,0.3312030496692454,1.0074891093136553,23993.18707070707,15021.0,20902.0,80030132.0
10051,9293,8835,8827,14532,16206,11537,0,9175.747545289185,8827.0,2440480215075750.0,115969923.36046676,0.3067345783814375,0.6942723005337492,23357.03012720375,14532.0,20364.0,77977718.0
10068,9316,8870,8815,14982,16318,11501,0,9149.367819489375,8815.0,2430462090253400.0,115803568.37814218,0.3028184892897407,0.5927631905036611,23795.206145706146,14982.0,20316.0,78180235.0
10119,9415,9017,9056,14914,16768,11896,0,9479.928026306792,9056.0,2746903703600960.0,120387519.36866833,0.31496062992125984,1.071290628975357,23968.11136600626,14914.0,20952.0,81648896.0
10125,9445,9083,9212,15022,17051,12178,0,9711.710550321917,9212.0,2979927820633772.0,123314427.37121058,0.32654409336122425,1.9445340762206638,24232.118848274455,15022.0,21390.0,83663384.0
10112,9387,9024,9127,15025,17030,12065,0,9602.276936828865,9127.0,2886538078494720.0,122013344.37519695,0.32557624113475175,1.6079630893215273,24150.14227559536,15025.0,21192.0,82352921.0
10095,9411,9100,9182,15288,16949,11805,0,9561.67138931208,9182.0,2564171487150000.0,119183279.38437572,0.28824175824175824,1.5772933011503394,24468.231850568074,15288.0,20987.0,83547018.0
10079,9354,9060,9085,15557,16763,11647,0,9429.638180420683,9085.0,2449342939730400.0,117401759.39868543,0.2827814569536424,1.1894021460070925,24640.341548010223,15557.0,20732.0,82301015.0
10076,9352,8872,8876,15009,16289,11461,0,9188.090661776452,8876.0,2331987006367040.0,115492496.37686196,0.29136609558160503,0.6121907925432462,23883.20068923576,15009.0,20337.0,78738996.0
10065,9351,8985,8971,15222,17099,11944,0,9438.394014090783,8971.0,2866690893400200.0,120228303.38564938,0.33088480801335557,0.9920196666033467,24191.26042272639,15222.0,20915.0,80595464.0
10053,9350,8932,8911,15123,16670,11651,0,9286.506797135073,8911.0,2546895897613760.0,117139153.38169266,0.30676220331392745,0.7451569202885695,24032.242406311638,15123.0,20562.0,79584141.0
10081,9394,8989,9054,15164,16805,11773,0,9444.478211419453,9054.0,2586539484479227.0,118695385.3804626,0.3024808098787407,1.0448691852425909,24216.218768443832,15164.0,20827.0,81377352.0
10039,9303,8899,8925,14652,16677,11747,0,9335.005674602757,8925.0,2625224155684834.0,117939879.3650233,0.3171142825036521,0.9612818457106199,23575.065250379364,14652.0,20672.0,79414650.0
10104,9389,9005,9114,14745,17009,12030,0,9580.541520283656,9114.0,2844595910187000.0,121563149.36319578,0.3238200999444753,1.5242166446005931,23857.036199095022,14745.0,21144.0,82062456.0
10055,9345,8992,9045,14948,16963,11856,0,9471.707566073515,9045.0,2694707509837824.0,119223935.37478828,0.31261120996441283,1.2579766386905988,23991.151440833844,14948.0,20901.0,81323595.0
10076,9355,8993,9024,15325,16529,11485,0,9325.645814532649,9024.0,2285871432254665.0,115734344.38951612,0.27365728900255754,0.8826565088954818,24347.28081539341,15325.0,20509.0,81143808.0
10073,9405,9026,9088,15242,16709,11601,0,9418.717802317486,9088.0,2375081811123588.0,116868473.3829111,0.2784179038333703,1.0131436336752986,24328.241826272006,15242.0,20689.0,82019200.0
10112,9390,8974,9080,14679,16908,11862,0,9490.124978500227,9080.0,2657585072744784.0,119960405.36026411,0.310006685981725,1.2214272163766973,23757.011823954457,14679.0,20942.0,81474840.0
10028,9317,8985,8932,15470,16589,11379,0,9222.25267750936,8932.0,2247885726482925.0,114119990.39769551,0.2723427935447969,0.6950941397044861,24400.35869165748,15470.0,20311.0,80245088.0
10033,9323,8899,8899,14361,15893,11178,0,9132.170139943726,8899.0,2017394553511062.0,112160051.3507606,0.2560961905832116,0.6122438902699442,23257.94385397412,14361.0,20077.0,79183302.0
10024,9299,8885,8871,14564,16297,11388,0,9172.182504565137,8871.0,2262796708337100.0,114164699.36146006,0.2832864378165447,0.684813451123451,23433.046035242292,14564.0,20259.0,78809964.0
10065,9332,8920,8953,14706,16881,11791,0,9368.124490201113,8953.0,2662519144771200.0,118688205.36538339,0.3181614349775785,0.9520741717796418,23657.070889894418,14706.0,20744.0,79851807.0
10062,9313,8947,8891,15117,16715,11606,0,9251.89030572407,8891.0,2522361185744610.0,116791177.38389511,0.30345367162177267,0.7354587159989372,24006.241147378834,15117.0,20497.0,79538886.0
10070,9403,9025,9118,15147,16991,11753,0,9495.040741969164,9118.0,2522457030471875.0,118364462.37917323,0.2919667590027701,1.2319055628027553,24263.204057514282,15147.0,20871.0,82280832.0
10032,9346,9031,8960,15323,16463,11297,0,9221.423074142494,8960.0,2153245388108529.0,113342800.39002372,0.2587753294208836,0.666615220560049,24281.306558306558,15323.0,20257.0,80908800.0
9993,9270,8758,8690,14375,15334,10716,0,8826.431546777065,8690.0,1665259913219424.0,107095703.35507938,0.23133135419045445,0.27679139278563314,23063.016887266087,14375.0,19406.0,76098330.0
10010,9286,8846,8761,14708,16051,11172,0,9011.482078852638,8761.0,2107764120647472.0,111842891.36859582,0.2725525661315849,0.46454707389804695,23467.135163899533,14708.0,19933.0,77491045.0
10024,9335,8990,8902,15416,16360,11197,0,9142.16047033048,8902.0,2076843404011500.0,112249924.39441735,0.25528364849833146,0.5424219761597601,24316.34903560831,15416.0,20099.0,80020078.0
10083,9373,8944,8998,14917,16827,11706,0,9373.158150245463,8998.0,2535833651939328.0,118043303.37161158,0.3027728085867621,0.9025990509438625,23913.1386015722,14917.0,20704.0,80469114.0
10058,9380,8981,9049,14964,16701,11559,0,9374.65692595653,9049.0,2340148286945490.0,116271980.37311703,0.27947889989978847,0.9588446342305202,24011.15552384835,14964.0,20608.0,81260020.0
10050,9313,8879,8911,14668,16245,11359,0,9192.820685340423,8911.0,2192197231731312.0,114169308.36503305,0.2757067237301498,0.7029610426106774,23577.070376786487,14668.0,20270.0,79111858.0
10553,9714,9096,8860,15547,15832,10912,0,8927.248280014062,8860.0,1852604084035584.0,115165247.37513934,0.22559366754617413,0.085038756604858,24405.225871045255,15547.0,19772.0,80581700.0
10547,9708,9032,8819,15715,15179,10480,0,8808.155794788967,8819.0,1420034098334720.0,110543039.38220003,0.18390168290522588,-0.015612754688004682,24532.2935371517,15715.0,19299.0,79644389.0
10665,9873,9312,9251,16193,16203,11230,0,9350.328661669057,9251.0,1927132098324480.0,119779179.39024895,0.21252147766323023,0.1900645886639737,25442.326519536902,16193.0,20481.0,86136061.0
10539,9676,8947,8655,15465,15119,10445,0,8638.644870572934,8655.0,1496636559908950.0,110090299.37428203,0.2000670615848888,-0.018704460282535876,24118.242996345918,15465.0,19100.0,77427630.0
10590,9772,9195,9024,16106,16460,11158,0,9132.37383945708,9024.0,2013187565535300.0,118174377.39322789,0.2320826536160957,0.14587522662024655,25128.36403190718,16106.0,20182.0,82966656.0
10631,9861,9222,8991,16353,16108,10847,0,9027.724383099176,8991.0,1712134378937088.0,115325303.39694968,0.20125786163522014,0.04758127196372827,25342.42869626005,16353.0,19838.0,82906011.0
10697,9942,9349,9306,16689,16720,11454,0,9447.715538838342,9306.0,2150412497532792.0,122534891.40423843,0.22975719328270403,0.23515173616107468,25993.446929238984,16689.0,20760.0,86992488.0
10543,9724,9115,8905,15914,16294,11238,0,9049.002657183544,8905.0,2178297096189150.0,118493471.38892323,0.25595172792100934,0.16504820865082157,24817.34202196984,15914.0,20143.0,81160170.0
10578,9788,9113,8962,15646,16472,11325,0,9117.580965034564,8962.0,2222412509039775.0,119807174.37436491,0.2592999012399868,0.17926171033030686,24606.231649565903,15646.0,20287.0,81661744.0
10590,9766,9115,8951,15982,16098,11063,0,9041.038790998347,8951.0,1941244204785600.0,117168232.38889465,0.2317059791552386,0.11451791592133508,24931.339948071218,15982.0,20014.0,81579414.0
10644,9843,9185,9046,15991,16025,11033,0,9115.809839127382,9046.0,1849480712422475.0,117446284.38442247,0.21633097441480675,0.09921070502456063,25035.308210211333,15991.0,20079.0,83078464.0
10667,9892,9305,9205,16194,16498,11451,0,9358.512188134006,9205.0,2226824144491650.0,122159267.38911416,0.24137560451370232,0.23291048298148265,25397.3345395332,16194.0,20656.0,85643320.0
10718,10005,9420,9453,16277,17488,12093,0,9752.891808923614,9453.0,2832955712928000.0,129624866.38528824,0.2802547770700637,0.5046638796595158,25728.299514301132,16277.0,21546.0,89037807.0
10440,9571,8786,8357,16070,13451,9442,0,8242.146208939828,8357.0,790817246687720.0,98583921.40437093,0.12349191896198497,-0.1708885422665259,24425.51563055062,16070.0,17799.0,73416245.0
10445,9565,8859,8460,15907,14009,9789,0,8370.739932701981,8460.0,1021016387901861.0,102255893.39864567,0.1500169319336268,-0.12198294993495183,24365.45111680703,15907.0,18249.0,74938680.0
10576,9761,9170,9001,15931,16538,11455,0,9189.022884194248,9001.0,2363786909673000.0,121159534.38725296,0.26761177753544163,0.2273130834576377,24930.31914098973,15931.0,20456.0,82530169.0
10627,9818,9212,9123,15732,17457,11980,0,9445.352441548643,9123.0,2904523649755840.0,127323439.37588002,0.31013894919669993,0.3739737843851173,24853.21292850147,15732.0,21103.0,84031953.0
10677,9883,9328,9301,15955,17277,12099,0,9629.550047597406,9301.0,2945603327175168.0,129193121.3805285,0.29995711835334476,0.49694108639681644,25254.237779461917,15955.0,21400.0,86750427.0
10666,9895,9348,9272,16128,17227,11973,0,9566.554825196246,9272.0,2825953257368592.0,127715990.38642961,0.288938810440736,0.4184709796544696,25398.302453313805,16128.0,21245.0,86665384.0
10744,9981,9454,9513,16558,17821,12286,0,9860.74999383377,9513.0,3045030005497048.0,132013069.39717107,0.29331499894224666,0.647052476876458,26069.363777089784,16558.0,21799.0,89926389.0
10699,9930,9359,9306,16376,17187,11925,0,9574.973308143984,9306.0,2735601169267575.0,127597499.39358461,0.2798375894860562,0.38922750554771807,25680.360753919325,16376.0,21231.0,87085548.0
10714,9945,9366,9424,16125,17203,12073,0,9721.900659530418,9424.0,2805468946013412.0,129362194.38321404,0.2828315182575272,0.5439127529772286,25547.258362594715,16125.0,21497.0,88255760.0
10645,9859,9324,9317,16044,17968,12376,0,9744.541262475792,9317.0,3291276033811584.0,131754895.38546263,0.3280780780780781,0.6133646552090564,25359.27431005742,16044.0,21693.0,86862391.0
10605,9775,9210,9131,15844,17163,11947,0,9447.013179186371,9131.0,2853716159923200.0,126709881.38300559,0.30575461454940284,0.4098520915280097,24973.25711013552,15844.0,21078.0,84087379.0
10520,9685,9092,8886,16199,15620,10794,0,8934.192663116854,8886.0,1702470668185728.0,113563673.4020811,0.20985481742190937,0.06806807823360685,25083.4352879028,16199.0,19680.0,80782626.0
10706,9945,9420,9495,16491,17601,12143,0,9808.08611189702,9495.0,2853289126569600.0,130015100.39690448,0.281104033970276,0.6355297721637001,25984.35868625756,16491.0,21638.0,89433405.0
10589,9783,9124,8883,16035,16317,11160,0,8999.226623335875,8883.0,2115425710696320.0,118184399.3898551,0.2495615957913196,0.12087879557208349,24916.368894601543,16035.0,20043.0,81039609.0
10592,9750,9048,8806,16972,15899,10812,0,8846.569332340665,8806.0,1775587788569088.0,114531515.42548639,0.22170645446507514,0.041915861039777846,25776.6197492163,16972.0,19618.0,79667882.0
10613,9829,9209,9157,16068,17330,11846,0,9436.591543503495,9157.0,2701391173171814.0,125733443.38824692,0.29199695949614507,0.34969904682027786,25223.32135655362,16068.0,21003.0,84317656.0
10640,9853,9308,9336,16116,17641,12334,0,9747.449297915107,9336.0,3203674038230848.0,131246093.3885799,0.3220885259991405,0.6502600249491781,25450.295105916728,16116.0,21670.0,86890152.0
10634,9865,9285,9293,16206,16871,11687,0,9508.431458986253,9293.0,2412076104260550.0,124291244.39123347,0.2578352180936995,0.3735992646162639,25497.332196697775,16206.0,20980.0,86276212.0
10656,9896,9369,9371,16186,17231,11996,0,9663.940283301707,9371.0,2764090400809500.0,127841371.38856636,0.2801793147614473,0.5194881660122366,25555.305424954793,16186.0,21367.0,87787528.0
10707,9994,9455,9586,16386,17948,12494,0,10001.635104968618,9586.0,3248022059457800.0,133785751.3900496,0.30756213643574826,0.8890530315541122,25970.312026765274,16386.0,22080.0,90626044.0
10761,9962,9440,9486,16351,18402,12633,0,9952.020856824713,9486.0,3542804826393600.0,135956345.3907023,0.3333686440677966,0.7473222510770001,25835.3030411449,16351.0,22119.0,89538354.0
10576,9741,9150,9023,16169,16766,11445,0,9206.619527589273,9023.0,2320770118275000.0,121053764.39751048,0.26469945355191254,0.2284879421350175,25190.38673341677,16169.0,20468.0,82551427.0
10578,9635,8462,8231,12915,19762,15440,0,10500.482780625087,8231.0,7970184291090240.0,163339759.25391945,0.8519262585677145,0.653834947423627,21142.477963200683,12915.0,23671.0,69642491.0
10610,9713,8851,8547,14965,18685,13875,0,9800.289657010273,8547.0,5791377699126000.0,147227624.35091183,0.6019658795616315,0.4971570371632795,23510.0374282434,14965.0,22422.0,75640950.0
10525,9613,8508,8147,13600,18727,13912,0,9550.00028536428,8147.0,5805556327451520.0,146437711.29311553,0.6775975552421251,0.4083609773731463,21744.350569105693,13600.0,22059.0,69306529.0
