B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2
10849,10000,8976,8529,10249,9826,8981,1,-6.934854344384276e-13,1.62054879912158e-24
10819,9939,8916,8429,10052,9671,8838,1,-7.315660618786162e-13,1.778514694635512e-24
10851,9960,8916,8475,9980,10009,9233,1,-7.212323377249197e-13,1.7816253468828625e-24
10859,9981,8936,8546,10055,10024,9345,1,-7.079627593998891e-13,1.7845963647792873e-24
10782,9992,9003,8778,10268,10837,10201,1,-6.471299469779762e-13,1.6067170575602888e-24
10807,9971,8971,8552,10213,10216,9393,1,-6.763413108210347e-13,1.5767224240711885e-24
10621,9770,8777,8568,11190,11577,10094,1,-4.886973081260032e-13,8.668298346927376e-25
10710,9894,8950,8616,10648,10343,9279,1,-6.187519884684132e-13,1.3199431148746077e-24
10782,9942,8939,8556,10208,10047,9239,1,-6.908683114826093e-13,1.658507057778014e-24
10823,10015,9096,8742,11048,10820,9414,1,-5.562227592988534e-13,1.0275830331089048e-24
10905,10049,9024,8561,10219,10055,9286,1,-6.782182117135704e-13,1.581002714800211e-24
10867,10021,9014,8559,10158,10059,9320,1,-6.900742909566666e-13,1.6552177892466617e-24
10860,10026,9018,8623,10232,10288,9583,1,-6.669662595197025e-13,1.589508697605188e-24
10869,10037,9022,8605,10248,10322,9630,1,-6.573074024544743e-13,1.5402323722372713e-24
10857,10020,9056,8664,10513,10332,9481,1,-6.276144145916949e-13,1.386559640526117e-24
10793,9964,9034,8727,10886,10533,9292,1,-5.886722773013884e-13,1.1764530926395365e-24
10875,10025,8989,8537,10139,9996,9299,1,-6.91448247680274e-13,1.669543489903785e-24
10497,9551,8406,7828,8588,8570,8367,1,-1.1015153675456774e-12,5.141350469265812e-24
10477,9555,8402,7871,8713,8645,8396,1,-1.0647491667334532e-12,4.606220702136255e-24
10485,9538,8383,7825,8782,8945,8682,1,-9.931164550671072e-13,3.7983058349227486e-24
10456,9546,8407,7924,9150,9597,9081,1,-8.632297539827636e-13,2.6217127188737505e-24
10457,9522,8400,7880,9028,9267,8907,1,-9.060230015752525e-13,3.012446370681763e-24
10461,9515,8387,7833,8697,8672,8473,1,-1.0522948243678229e-12,4.51341945076378e-24
10442,9495,8387,7889,9083,9590,8989,1,-8.848321624304293e-13,2.7091659385985564e-24
10439,9501,8371,7852,8998,9566,9226,1,-8.787195068936607e-13,2.8503737586180143e-24
10479,9537,8385,7862,8832,9051,8780,1,-9.751569976060379e-13,3.685017752935352e-24
10499,9567,8429,7898,8813,8854,8581,1,-1.0115261409127742e-12,4.040318871464881e-24
10496,9554,8385,7826,8695,8749,8499,1,-1.0444298531175502e-12,4.329176444338268e-24
10463,9525,8365,7803,8568,8632,8388,1,-1.1029864906559945e-12,5.070871742953619e-24
10481,9553,8452,7973,9436,10052,9477,1,-7.617388921112765e-13,2.0248128711111706e-24
10457,9532,8457,8033,10369,10597,9325,1,-5.935932612657691e-13,1.1777686184318952e-24
10580,9651,8554,8053,9118,9246,9125,1,-8.861313341721555e-13,3.189143126317114e-24
10500,9580,8433,7913,8969,9427,9140,1,-9.043046512210417e-13,3.107798456406153e-24
10526,9592,8486,7982,9197,9490,8987,1,-8.657784668183185e-13,2.6620590938891835e-24
10539,9643,8538,8064,9494,9593,9052,1,-7.965433317047074e-13,2.2231557674483075e-24
10575,9621,8502,7947,8902,8989,8682,1,-9.750872969184058e-13,3.6844537074761615e-24
10482,9576,8468,8011,9906,10261,9331,1,-6.750036911993779e-13,1.5075772878789191e-24
10589,9667,8577,8070,9297,9582,9027,1,-8.47852267145759e-13,2.5333980005666756e-24
10518,9599,8459,7921,8999,9552,9202,1,-8.89532613908915e-13,2.9386769798751035e-24
10548,9629,8497,7984,9239,9509,9066,1,-8.452405411307309e-13,2.5481080449631554e-24
10378,9464,8421,7981,11386,11214,9005,1,-4.617465929962799e-13,7.507711904321988e-25
10620,9700,8610,8088,9348,9449,8977,1,-8.39982875049253e-13,2.5227545463609913e-24
10611,9753,8793,8517,10989,11151,9553,1,-5.392655562063522e-13,9.755155831774113e-25
10556,9710,8712,8362,10797,10382,8966,1,-5.869659469671985e-13,1.145227231541788e-24
10568,9706,8696,8336,10669,10545,9214,1,-5.87629045389561e-13,1.1544501399819919e-24
10606,9801,8921,8750,11292,11487,9764,1,-5.134806757749839e-13,9.063229311907948e-25
10599,9776,8901,8688,11550,11395,9622,1,-4.803562293472188e-13,8.285336339677061e-25
10556,9619,8464,7924,8900,9164,9006,1,-9.36887812833552e-13,3.5058375296865806e-24
10536,9593,8476,7972,9134,9579,9172,1,-8.630018967534693e-13,2.731132090217113e-24
10576,9639,8474,7922,8892,9097,8920,1,-9.46204518267808e-13,3.544535835590751e-24
10563,9632,8507,7996,9135,8994,8707,1,-9.119354354122709e-13,3.137124498792133e-24
10465,9542,8478,7977,9676,10253,9233,1,-7.269583625275741e-13,1.670190796411281e-24
10560,9729,8702,8411,10378,10692,9441,1,-6.348517937996141e-13,1.3200342694232159e-24
10589,9738,8728,8469,10607,10725,9386,1,-6.047154449453114e-13,1.2134677946830252e-24
10578,9735,8738,8479,10749,10851,9408,1,-5.816801055715037e-13,1.1230198518664539e-24
10588,9741,8750,8474,10762,10784,9416,1,-5.778532679981836e-13,1.1278581780454619e-24
10629,9835,8959,8799,11687,11630,9805,1,-4.653904833052404e-13,7.829771368210168e-25
10583,9765,8783,8516,10776,11038,9554,1,-5.731978124837723e-13,1.0831600244304012e-24
10616,9774,8803,8518,10863,10999,9496,1,-5.614671049787471e-13,1.0471363093931303e-24
10614,9786,8764,8451,10597,10864,9556,1,-5.91714451241733e-13,1.1585543924893325e-24
10581,9736,8818,8534,11247,11131,9488,1,-5.099103194567456e-13,9.093277827083528e-25
10515,9687,8686,8328,10501,10610,9345,1,-6.09538125073155e-13,1.2324153470774147e-24
10575,9719,8739,8442,10782,10993,9520,1,-5.647749017959664e-13,1.0642306080933798e-24
10605,9783,8788,8487,10986,11014,9469,1,-5.409720544548186e-13,9.812576399865044e-25
10588,9776,8777,8508,10843,10990,9524,1,-5.630841072452852e-13,1.057351778210261e-24
10581,9741,8749,8478,10729,11004,9530,1,-5.771510280280159e-13,1.0969881908435822e-24
10627,9786,8821,8541,11079,11259,9656,1,-5.227665838705324e-13,9.274399579601285e-25
10620,9769,8760,8505,10762,11168,9738,1,-5.611453724520665e-13,1.055686522924302e-24
10604,9787,8776,8519,10787,11148,9656,1,-5.646875648814607e-13,1.0506579206806266e-24
10609,9790,8815,8517,11125,11324,9705,1,-5.116856604310499e-13,8.935432401002644e-25
10627,9786,8841,8606,11277,11468,9705,1,-5.007439627389345e-13,8.568585832443303e-25
10634,9822,8826,8585,10835,11413,9922,1,-5.491588328761638e-13,1.0048991778423414e-24
10807,10028,9078,8895,11723,13287,11940,1,-3.805976756006244e-13,5.879071892726683e-25
10745,9929,8977,8789,11224,12875,11723,1,-4.337013460784967e-13,7.350296263851208e-25
10670,9828,8837,8705,11195,12775,11423,1,-4.4311929475857685e-13,7.483145737959863e-25
10558,9728,8717,8565,11289,12755,11117,1,-4.344292436655591e-13,7.05196224637435e-25
10584,9739,8727,8446,11382,12460,11067,1,-4.1301580308210015e-13,6.82833169633517e-25
10590,9726,8776,8604,11472,12923,11193,1,-4.1365752065863657e-13,6.547707918516211e-25
10616,9757,8756,8599,11178,12689,11223,1,-4.443587222457158e-13,7.42910025779978e-25
10685,9884,8878,8710,10996,12761,11776,1,-4.534817281601278e-13,8.061982735393634e-25
10755,9945,8917,8697,10598,12646,12057,1,-4.900241894514577e-13,9.56770566395251e-25
10713,9885,8974,8732,12021,13066,11350,1,-3.609929298240005e-13,5.434828174020239e-25
10872,10078,9072,8927,11371,13087,11775,1,-4.2339403136358984e-13,6.778372967820669e-25
10531,9665,8736,8548,11469,12833,11160,1,-4.1211513219220015e-13,6.665125801035165e-25
10686,9852,8823,8618,10964,12954,11851,1,-4.4497512213493464e-13,7.602891171014e-25
10741,9901,8893,8643,10728,12754,12039,1,-4.678833604275372e-13,8.672657209901962e-25
10790,9959,8950,8716,10860,12745,12184,1,-4.511631626326207e-13,8.404373133767914e-25
9938,9119,8161,7906,9268,10226,10376,1,-7.614240483316767e-13,2.623039142117614e-24
9850,8986,7982,7704,8948,9979,10330,1,-8.141755757414515e-13,3.109871589361454e-24
9945,9094,8143,7840,9385,10307,10511,1,-7.11345307474342e-13,2.298309126849943e-24
9973,9184,8234,7960,9725,10692,11089,1,-6.2292979371631e-13,1.8797871849633476e-24
9907,9062,8139,7828,9230,10597,11196,1,-7.025730361435885e-13,2.4529998465864636e-24
9964,9146,8167,7865,9418,9917,10354,1,-7.177604366207798e-13,2.4660764168010876e-24
9877,8994,8033,7733,8972,10157,9993,1,-8.388943790426978e-13,2.925355189327809e-24
9913,9073,8088,7787,9124,10158,10258,1,-7.850850704185419e-13,2.702811865771439e-24
9939,9101,8171,7909,9335,10611,11236,1,-6.885662993128243e-13,2.3997397105147476e-24
9927,9100,8191,7928,9513,10421,11237,1,-6.544950856817969e-13,2.2893920152145008e-24
9939,9116,8119,7779,9332,9858,9464,1,-7.91600264035561e-13,2.3958482245891507e-24
9969,9139,8237,7980,9226,10286,10445,1,-7.787631472262963e-13,2.811007943526095e-24
9826,8970,7924,7584,8756,9659,9385,1,-9.29112607467901e-13,3.373404875162699e-24
9897,9047,7938,7600,8618,9386,9408,1,-9.691853399489397e-13,4.019802092188252e-24
9907,9101,8113,7835,9421,10154,9936,1,-7.458186589970584e-13,2.2734443677673427e-24
9971,9120,8043,7628,8810,8906,8391,1,-1.017047428712145e-12,3.654944155562816e-24
10102,9272,8200,7785,8978,8627,7910,1,-1.0480803603166543e-12,3.65640453576465e-24
9984,9114,8003,7530,8909,8556,7820,1,-1.0270503861236817e-12,3.34112484037422e-24
10141,9330,8226,7843,8567,8505,8016,1,-1.2034821080420034e-12,6.0339371009851374e-24
10116,9268,8170,7762,8339,8324,7927,1,-1.2956499315523937e-12,7.95737642738952e-24
10003,9180,8087,7710,8709,8728,8238,1,-1.0920733976018963e-12,4.414394273569093e-24
10097,9268,8207,7842,8602,8503,8023,1,-1.1926862509233396e-12,5.900331953650332e-24
10028,9186,8100,7706,8575,8641,8358,1,-1.1236703751432967e-12,5.166969202754849e-24
10116,9264,8169,7761,8445,8287,7966,1,-1.2410442947592241e-12,6.850332608470805e-24
10028,9203,8102,7681,8641,8708,8277,1,-1.1016819508595906e-12,4.553070488668899e-24
10035,9203,8235,7859,9393,8653,8010,1,-9.27196359209966e-13,3.00111610295076e-24
10087,9229,8127,7723,8398,8193,7949,1,-1.2559430324754765e-12,7.196754832759908e-24
10223,9401,8359,8031,9628,10903,10073,1,-7.017684061880914e-13,1.7151343541491055e-24
10194,9352,8329,7918,9823,10389,9650,1,-6.72398320650574e-13,1.6170439478269762e-24
10296,9489,8538,8298,10033,11970,10966,1,-6.038619273382382e-13,1.3100387770790192e-24
10336,9516,8506,8246,10175,11584,10550,1,-5.919410342325318e-13,1.2443263925159821e-24
10340,9524,8531,8231,9765,11276,10447,1,-6.735600601371379e-13,1.6214246347789346e-24
10266,9452,8413,8133,9627,11145,10921,1,-6.612488992978911e-13,1.7806523497330145e-24
10382,9539,8562,8280,9944,11422,10549,1,-6.366269358680197e-13,1.4586382563080928e-24
10330,9483,8503,8212,9832,11622,10729,1,-6.401956294754294e-13,1.4648659307542513e-24
10291,9476,8511,8216,10107,11635,11178,1,-5.683716148216563e-13,1.3025991105074556e-24
10276,9439,8424,8110,9622,11053,10164,1,-7.068982373510286e-13,1.736041216885302e-24
10435,9607,8650,8434,10144,11604,10574,1,-6.176006043072344e-13,1.360166215922046e-24
10194,9360,8378,8008,9856,10554,9713,1,-6.764691980790727e-13,1.617646068218131e-24
10256,9437,8416,8082,9507,11515,10705,1,-6.923768310392864e-13,1.6970495793723995e-24
10313,9450,8460,8101,9933,10837,9989,1,-6.500233043403225e-13,1.5012854164324936e-24
10267,9443,8451,8183,9708,11156,10239,1,-6.962010827142351e-13,1.704947030868525e-24
10330,9484,8476,8171,9753,11222,10389,1,-6.705971147823194e-13,1.5999195906188684e-24
10297,9455,8403,8102,9745,11232,10568,1,-6.518316289383872e-13,1.5622698128776484e-24
10330,9449,8423,8150,9634,11403,10665,1,-6.742704238623282e-13,1.664831808299966e-24
10197,9338,8277,7840,9247,10688,9929,1,-7.678062137562252e-13,2.0032957638751353e-24
10274,9395,8411,8099,9976,11177,10459,1,-6.148423192987092e-13,1.4202377553963592e-24
10229,9392,8385,8003,10316,10978,9895,1,-5.763982535238002e-13,1.1951540752514072e-24
10275,9440,8438,8133,9985,10924,9909,1,-6.525979091465695e-13,1.4717574586706634e-24
10200,9351,8347,8078,9960,11187,10477,1,-6.180058224151195e-13,1.4452991765948047e-24
10215,9386,8377,8075,9691,11132,10487,1,-6.687898022374531e-13,1.6593394174887592e-24
10245,9422,8483,8182,10387,12113,10764,1,-5.417050741401733e-13,1.0288420951176574e-24
10274,9444,8429,8052,9736,10520,9826,1,-6.959042928966507e-13,1.732208472257361e-24
10329,9518,8521,8260,10312,11383,10312,1,-5.841578266668381e-13,1.2182884657966135e-24
10233,9406,8444,8171,10317,11589,10574,1,-5.618855314745022e-13,1.1714142549113677e-24
10299,9453,8431,8078,9685,11026,10237,1,-6.813041919222454e-13,1.6377243544359086e-24
10266,9446,8439,8100,10215,10950,9736,1,-6.158473822133888e-13,1.2825899276991187e-24
10271,9428,8439,8099,9991,11092,10062,1,-6.364127602850773e-13,1.3988879875854436e-24
10305,9497,8570,8392,10630,12093,10810,1,-5.263292024278425e-13,1.0180091544320847e-24
10287,9429,8476,8199,10320,12115,10417,1,-5.70757039943219e-13,1.0451844128428798e-24
10278,9430,8370,8068,9442,10551,9865,1,-7.626654768318785e-13,2.0932867098895557e-24
10281,9455,8463,8159,10658,11651,10366,1,-5.159411352011278e-13,9.804283859202488e-25
10216,9414,8469,8212,10392,11959,10696,1,-5.499183208450227e-13,1.0806164265672202e-24
10271,9423,8419,8114,9841,11366,10610,1,-6.339050304496976e-13,1.471679541110328e-24
10216,9363,8263,7918,9248,10601,10000,1,-7.759015998445536e-13,2.165446410887468e-24
10192,9341,8256,7915,9312,10881,10081,1,-7.551094523654915e-13,1.9655306852831233e-24
10386,9562,8611,8356,10330,11890,10879,1,-5.606071120226257e-13,1.150038868716915e-24
10307,9455,8446,8131,9675,11427,10685,1,-6.62869746992315e-13,1.5951007691640614e-24
10200,9344,8338,7990,9956,11349,10270,1,-6.175445303164151e-13,1.3166191744060219e-24
10270,9455,8488,8290,10333,11972,10345,1,-5.863120693763355e-13,1.116969100149732e-24
10313,9481,8552,8412,10807,12055,10435,1,-5.209614677785404e-13,9.581639155873734e-25
10363,9549,8579,8464,10850,11964,10333,1,-5.23781514758743e-13,9.56857121469479e-25
10379,9565,8587,8449,10834,12231,10448,1,-5.176729240528682e-13,9.040172860109781e-25
10461,9625,8720,8644,11654,12652,10535,1,-4.283479897854545e-13,6.785860105664819e-25
10430,9604,8739,8646,11735,12553,10212,1,-4.3429623663922197e-13,6.744775698102238e-25
10294,9469,8479,8292,10436,11468,10073,1,-5.83409340112728e-13,1.1662786339100236e-24
10336,9498,8528,8351,10609,11494,10245,1,-5.51555418856073e-13,1.1074201411195433e-24
10291,9461,8523,8395,10767,11739,10181,1,-5.389013184769568e-13,1.0271631484853656e-24
10354,9524,8558,8374,10455,11547,10125,1,-5.853162872220414e-13,1.1635035338831348e-24
10283,9420,8445,8273,10307,11570,10109,1,-6.013138238972276e-13,1.2144856156593396e-24
10361,9534,8542,8373,10564,11931,10467,1,-5.483440141104983e-13,1.037763508019083e-24
10380,9566,8683,8610,11393,12351,10391,1,-4.647691706294677e-13,7.830312478393795e-25
10423,9611,8716,8608,11171,12012,9976,1,-5.11186272848644e-13,8.683505610056086e-25
10358,9535,8575,8360,10569,11852,10216,1,-5.594407149363056e-13,1.0336263771742633e-24
10376,9514,8486,8211,10132,11314,10152,1,-6.153539443787979e-13,1.2895392621647264e-24
10313,9481,8511,8259,10146,11523,10176,1,-6.223120955647178e-13,1.283785228907499e-24
10335,9495,8498,8268,10132,11412,10249,1,-6.204737580947025e-13,1.3263192118228057e-24
10312,9448,8453,8237,9943,11205,10035,1,-6.669995371613793e-13,1.5088080050851321e-24
10359,9567,8628,8471,10502,11718,10262,1,-5.827784422188296e-13,1.152076260035319e-24
10452,9622,8680,8538,11135,12056,10204,1,-4.950759002093777e-13,8.461118535742897e-25
10323,9462,8465,8202,10245,11132,9761,1,-6.208738971583913e-13,1.2739236467981104e-24
10359,9508,8501,8214,9843,10892,9861,1,-6.926090306612644e-13,1.6286554703347074e-24
10375,9535,8559,8308,10132,11546,10268,1,-6.229217098067367e-13,1.2992467696938862e-24
10457,9645,8656,8438,10276,11571,10355,1,-6.059677956482034e-13,1.255162425540924e-24
10528,9708,8732,8504,10356,11543,10331,1,-5.986626171387075e-13,1.228151946071176e-24
10501,9673,8714,8531,10611,11858,10489,1,-5.530522918949468e-13,1.0604951789129581e-24
10392,9548,8571,8362,10234,11562,10234,1,-6.133940201482407e-13,1.2644126596912202e-24
10432,9588,8536,8304,10142,11098,9881,1,-6.41261822073171e-13,1.367907911957947e-24
10382,9547,8595,8383,10421,10964,9696,1,-6.168749193904251e-13,1.3064957846732332e-24
10438,9655,8734,8531,10892,11595,9986,1,-5.403412606306674e-13,9.919845779649459e-25
10383,9558,8620,8428,10880,11354,9679,1,-5.487935821867881e-13,1.0202322067361982e-24
10461,9621,8644,8472,10662,11732,10345,1,-5.472076529158665e-13,1.0474558357548948e-24
10489,9693,8732,8567,10690,11590,10258,1,-5.583771504174692e-13,1.0906295911445618e-24
10465,9634,8686,8492,10613,11660,10351,1,-5.569086160964413e-13,1.0911861394202744e-24
10293,9452,8606,8446,10599,11206,9923,1,-5.865736011498621e-13,1.2462423996679428e-24
10250,9421,8560,8424,10840,11852,10316,1,-5.268823748443976e-13,1.0116554689587066e-24
10212,9377,8549,8348,11828,11925,10018,1,-4.116604076171084e-13,7.25486324350213e-25
10256,9432,8630,8532,11384,13008,11208,1,-4.292505871413767e-13,7.293330521030087e-25
10260,9471,8598,8562,10910,13102,11317,1,-4.861804805641154e-13,8.478772747647259e-25
10257,9434,8564,8376,10846,11519,9852,1,-5.441514344461811e-13,1.0316602987837992e-24
10298,9457,8561,8386,10058,12318,11371,1,-5.902327118193576e-13,1.3087401710040141e-24
10306,9438,8472,8207,9578,11446,11017,1,-6.751354012733279e-13,1.8237723194749245e-24
10289,9440,8502,8277,9906,12140,11307,1,-6.058015498404919e-13,1.376062773245882e-24
10258,9427,8513,8350,10257,11240,10080,1,-6.248685365581238e-13,1.391566950612232e-24
10283,9470,8587,8502,10801,12753,11424,1,-4.883287263704691e-13,9.16272828255723e-25
10227,9358,8441,8194,10599,11191,9885,1,-5.577920410535653e-13,1.1392017923878579e-24
10228,9379,8472,8269,10612,11862,10678,1,-5.238821775905732e-13,1.0491819650854558e-24
10257,9469,8618,8571,11251,13113,11089,1,-4.5349956744288645e-13,7.483621875245646e-25
10287,9466,8607,8519,10578,11726,10374,1,-5.745549425148745e-13,1.1919499819489327e-24
10314,9482,8601,8480,10352,12996,11618,1,-5.409540982334672e-13,1.0485168815329185e-24
10310,9466,8517,8357,10028,12194,11294,1,-5.947731841952476e-13,1.3298436755601865e-24
10221,9373,8465,8242,10263,11281,9971,1,-6.166093829734753e-13,1.3119192027799738e-24
11114,10238,9091,8867,10824,11300,9929,1,-5.618419503721306e-13,1.0159939997792364e-24
11187,10306,9132,8927,11069,11717,9773,1,-5.374578003416969e-13,8.364288823490942e-25
11199,10312,9114,8843,10984,11533,9551,1,-5.516829824269659e-13,8.503367947295189e-25
11208,10311,9090,8780,10701,11039,9153,1,-6.132313584329911e-13,1.0160421776272317e-24
11231,10328,9105,8741,10088,9995,8697,1,-7.619371032288456e-13,1.7305778546153257e-24
11060,10201,9068,8835,10709,11717,10104,1,-5.68745387367818e-13,9.877628201791805e-25
11174,10306,9149,8943,11170,11809,9766,1,-5.258738256501906e-13,7.9496570802691395e-25
11200,10302,9113,8843,10828,11386,9490,1,-5.795224619673646e-13,9.386077073467008e-25
11087,10234,9093,8842,10695,11829,10408,1,-5.53831079260098e-13,9.75997104173175e-25
11052,10180,9043,8827,10641,12083,10644,1,-5.497094228288393e-13,9.71015241132318e-25
11229,10350,9114,8756,10263,10659,9429,1,-6.698565394416439e-13,1.3754041963211982e-24
11133,10272,9125,8898,11094,12211,10077,1,-5.168646739799604e-13,7.587963055647498e-25
11108,10230,9109,8878,11096,11906,10031,1,-5.177866342465296e-13,8.066098299229804e-25
11199,10318,9151,8939,11077,11828,9933,1,-5.285081967962349e-13,8.214198091725066e-25
11055,10166,8958,8627,9952,11246,10628,1,-6.426554595922621e-13,1.5149885108006943e-24
11063,10232,9033,8725,10283,11377,10198,1,-6.205595218789037e-13,1.235212840748308e-24
11159,10297,9127,8881,10682,11399,9816,1,-5.90753348431199e-13,1.0474337837877265e-24
11169,10302,9107,8816,10548,11522,9793,1,-6.054841155350222e-13,1.0464823087739795e-24
11063,10226,9059,8811,10386,11347,10305,1,-6.078333701024123e-13,1.250700114051595e-24
11114,10215,9102,8867,10927,11610,9933,1,-5.458832390071724e-13,9.137187442481462e-25
11165,10296,9120,8814,10317,11356,10002,1,-6.334906701340637e-13,1.2472246419892696e-24
11160,10277,9020,8668,10052,10847,9719,1,-6.820160401134468e-13,1.4716942732739544e-24
11106,10242,9067,8817,10578,11170,9677,1,-6.111285644742242e-13,1.1319077201009882e-24
11077,10183,8980,8660,9876,11454,10502,1,-6.692653959481639e-13,1.5561029181274724e-24
